comments_sampled_per_video,eligible_videos,topic_number,topic_label,metric,repetitions,median_rho,mean_rho,rho_q025,rho_q25,rho_q75,rho_q975,minimum_rho,maximum_rho,positive_fraction,negative_fraction,stage_08c_threshold_rho,median_minus_stage_08c_rho
20,433,10,"Implementation follow-up, outcomes and retrospective questions",duration_minutes,100,0.0529858278407982,0.055790335895097055,-0.003370473380478946,0.031508736322179764,0.07956453142969899,0.11967859233672688,-0.020774218593827543,0.13194750346300108,0.96,0.04,0.0774602917532015,-0.0244744639124033
20,433,10,"Implementation follow-up, outcomes and retrospective questions",like_count,100,0.05032359790257561,0.048510560537452944,-0.007747652836155667,0.03332376966429137,0.0652443813075019,0.10655483271269749,-0.035025866251141236,0.13269568641576934,0.94,0.06,0.1032201479752773,-0.05289655007270169
20,433,10,"Implementation follow-up, outcomes and retrospective questions",likes_per_1000_views,100,0.001024804996223753,0.0007176044366533019,-0.04579537461589526,-0.018059933871772304,0.02165669195223726,0.054171535032392644,-0.0681061483939262,0.07625203994655806,0.52,0.48,0.0108053883782568,-0.009780583382033047
20,433,10,"Implementation follow-up, outcomes and retrospective questions",view_count,100,0.05925737214849186,0.06085256708161423,0.0003158816482961612,0.045057183890715884,0.07703292086906033,0.1214554590616201,-0.012849598355819022,0.16672475814433646,0.97,0.03,0.111304305923616,-0.052046933775124135
20,433,10,"Implementation follow-up, outcomes and retrospective questions",views_per_day,100,0.060502939162702246,0.06082687823198514,0.015298734315301028,0.044776630138509,0.07402010911146349,0.11628704329455827,0.002294391644760414,0.1569186802089283,1.0,0.0,0.1105205883292004,-0.05001764916649816
20,433,11,"Product sourcing, access and location questions",api_comment_count,100,0.026904022319725832,0.026345625906386692,-0.03180611776992448,0.004067738761330239,0.047348959587097665,0.08161013831336816,-0.04204432521749594,0.09519473207364865,0.78,0.22,0.109472670658592,-0.08256864833886617
20,433,11,"Product sourcing, access and location questions",api_comments_per_1000_views,100,-0.11163674290397078,-0.11097807867093795,-0.17140381603360258,-0.13082622045316675,-0.08924957340456856,-0.04367556013192235,-0.17850106841017963,-0.03732296141779864,0.0,1.0,-0.1650547390229279,0.0534179961189571
20,433,11,"Product sourcing, access and location questions",api_comments_per_day,100,0.03524511942898294,0.03656605902685393,-0.03130271099475078,0.017795947254712056,0.05706789252987941,0.09442472955682552,-0.05981160623379203,0.10623231387963564,0.9,0.1,0.0955291438883035,-0.06028402445932056
20,433,11,"Product sourcing, access and location questions",duration_minutes,100,-0.061883859088056395,-0.05907022403297073,-0.12113733820464395,-0.08075108218183613,-0.03964602403475103,0.008318174018349951,-0.135473989134239,0.037012430877119695,0.06,0.94,-0.0778491999898209,0.015965340901764505
20,433,11,"Product sourcing, access and location questions",like_count,100,0.1120594467026181,0.11026086052922912,0.047475753068744346,0.0885175403899073,0.135803324550184,0.16708547629000067,0.015256047653389069,0.20413489000901722,1.0,0.0,0.2054305676149253,-0.09337112091230722
20,433,11,"Product sourcing, access and location questions",likes_per_1000_views,100,0.0059500181037061475,0.00702234283311698,-0.050438053139534866,-0.015396612319582047,0.03135828641607371,0.06397401913132358,-0.06741577601041791,0.06643198982083659,0.55,0.45,0.0182946094858109,-0.01234459138210475
20,433,11,"Product sourcing, access and location questions",view_count,100,0.1001661889270844,0.0990408550119494,0.04732452530541631,0.0770360249938213,0.1193056309414426,0.15241599942765852,0.025527730772459963,0.18345702531428523,1.0,0.0,0.1889359533328839,-0.0887697644057995
20,433,11,"Product sourcing, access and location questions",views_per_day,100,0.09753743870092674,0.09679200679005119,0.02297429991639557,0.07835734743374614,0.12139814361514055,0.1534348286050122,0.016405742808186373,0.17712948871221984,1.0,0.0,0.1764632844123271,-0.07892584571140035
20,433,12,Roof and attic ventilation and airflow,api_comment_count,100,0.002078159045942923,0.002996050439405109,-0.025099056784823784,-0.008998082038094055,0.015237252365318135,0.030587632767611585,-0.045279447835001214,0.037900571569660535,0.58,0.42,0.0244475995993702,-0.022369440553427277
20,433,12,Roof and attic ventilation and airflow,api_comments_per_1000_views,100,-0.06172529914893768,-0.062314153982143995,-0.0957968266089122,-0.07360053491460403,-0.04896509264565384,-0.03179262929769803,-0.10566632846488318,-0.02595003955541838,0.0,1.0,-0.0727852217645855,0.011059922615647824
20,433,12,Roof and attic ventilation and airflow,api_comments_per_day,100,0.05570019298787085,0.054618517955619714,0.02258589261029103,0.04256224361407629,0.0647006766400717,0.08791286707014374,0.0031203844621113487,0.09330821652955304,1.0,0.0,0.0780277928549551,-0.022327599867084255
20,433,12,Roof and attic ventilation and airflow,duration_minutes,100,-0.11114021272507937,-0.11092290493377471,-0.13917426401634478,-0.12235463687565976,-0.09946777147650251,-0.07854975738719669,-0.15151575176094922,-0.06870520017329834,0.0,1.0,-0.1178068236303467,0.006666610905267323
20,433,12,Roof and attic ventilation and airflow,like_count,100,0.04438492156758411,0.042376730385596605,0.003256654732036734,0.031363032738506144,0.05402756110477135,0.06971929522709137,-0.005831103535071395,0.07230592033983875,0.98,0.02,0.0646918650869572,-0.020306943519373094
20,433,12,Roof and attic ventilation and airflow,likes_per_1000_views,100,-0.05600892628359129,-0.05654581232315949,-0.08470047476128187,-0.06910944623207257,-0.0448900950963784,-0.02519570774773002,-0.10120455605863615,-0.019689396727173587,0.0,1.0,-0.0588103999156309,0.002801473632039607
20,433,12,Roof and attic ventilation and airflow,view_count,100,0.0475054892658105,0.047246367243419574,0.008338754465505192,0.035811326566932616,0.06066302331109005,0.07435984078500654,-0.002452258561176091,0.07878091264815544,0.99,0.01,0.0689761650519305,-0.021470675786119997
20,433,12,Roof and attic ventilation and airflow,views_per_day,100,0.08602364870058381,0.08505392030570619,0.042678674160319466,0.0734562321032136,0.09813047434573918,0.11518574786938784,0.03594325186927436,0.11946889753716153,1.0,0.0,0.1125589635889121,-0.02653531488832829
20,433,13,"Wall, cavity and floor insulation",api_comment_count,100,-0.029709164343127994,-0.030306241460945533,-0.05812110515642433,-0.039112985954506144,-0.021024380448497942,-0.0019604608987280987,-0.07473183504213413,0.01390677218163061,0.01,0.99,-0.0109699421919455,-0.018739222151182497
20,433,13,"Wall, cavity and floor insulation",api_comments_per_1000_views,100,-0.06955047795997216,-0.0685173351248394,-0.09589025717239247,-0.07742016043299288,-0.06033916017431191,-0.040317365331098205,-0.10176459145579311,-0.02825294102996125,0.0,1.0,-0.0678112313737732,-0.0017392465861989503
20,433,13,"Wall, cavity and floor insulation",api_comments_per_day,100,-0.008479692965527193,-0.008311737962715688,-0.035103345370809357,-0.018122970991095323,0.0014412007959324895,0.016224122222352668,-0.03727684299277832,0.029112552500821592,0.3,0.7,0.0074064416797039,-0.015886134645231094
20,433,13,"Wall, cavity and floor insulation",duration_minutes,100,-0.06886495409831785,-0.07067966380898726,-0.10019475334085244,-0.08058112883898054,-0.05959743208299906,-0.04303781998176413,-0.11110218457962054,-0.022455024433272734,0.0,1.0,-0.072990359932126,0.00412540583380816
20,433,13,"Wall, cavity and floor insulation",like_count,100,0.0074974306970319125,0.006644856454169184,-0.019084396805118448,-0.00465220074488371,0.01884949150434119,0.03238950673345652,-0.03533931052818266,0.042853817005755086,0.65,0.35,0.0172553274958066,-0.009757896798774689
20,433,13,"Wall, cavity and floor insulation",likes_per_1000_views,100,-0.07322998996529691,-0.07308930731315216,-0.09722572811893072,-0.08287190484988002,-0.06508509901053244,-0.04535170246715817,-0.09955354532989237,-0.030274698984669602,0.0,1.0,-0.0739518826486729,0.0007218926833759964
20,433,13,"Wall, cavity and floor insulation",view_count,100,0.010698033799263715,0.011820146636568775,-0.016884158408050482,0.0016322338535341599,0.02219813281715187,0.04066975735831089,-0.03272922751967824,0.05578408650990107,0.76,0.24,0.0214951770770142,-0.010797143277750486
20,433,13,"Wall, cavity and floor insulation",views_per_day,100,0.02425434196281672,0.02465921770570242,-0.002877527774160435,0.014482719174809084,0.03544055027895708,0.05253014726551098,-0.013143086446884531,0.06169818413109173,0.97,0.03,0.0344095186064194,-0.01015517664360268
20,433,14,Thermostat wiring and smart heating controls,api_comment_count,100,-0.07630904231293653,-0.07550636185298659,-0.1090478298509994,-0.09095129434397187,-0.06040535705348413,-0.03873681107742415,-0.13164558852537153,-0.02449445758482893,0.0,1.0,-0.0397527184396843,-0.03655632387325223
20,433,14,Thermostat wiring and smart heating controls,api_comments_per_1000_views,100,-0.008731533413981451,-0.01049143622288827,-0.05558380309088049,-0.026812431930978455,0.004579027468843456,0.03419264375645214,-0.0568037093404001,0.0448548984271252,0.37,0.63,-0.0069310671448792,-0.0018004662691022515
20,433,14,Thermostat wiring and smart heating controls,api_comments_per_day,100,-0.15197550934252863,-0.15376551063084068,-0.18832900821882476,-0.1683744895932,-0.138649095251103,-0.12016188158443988,-0.20429191070999905,-0.11394517701788802,0.0,1.0,-0.1306283694535203,-0.021347139889008326
20,433,14,Thermostat wiring and smart heating controls,duration_minutes,100,0.12434498305298758,0.12448346486149843,0.08245374934456776,0.11207639527782243,0.14029742686480717,0.15964739099157754,0.07064781972694754,0.1630964516255718,1.0,0.0,0.137318531677247,-0.012973548624259423
20,433,14,Thermostat wiring and smart heating controls,like_count,100,-0.07880744151013877,-0.07928046673255537,-0.11592297314520375,-0.0906374377585836,-0.06791030948745247,-0.03869764445502357,-0.12246825595295727,-0.03444347280327424,0.0,1.0,-0.0542590403279591,-0.02454840118217967
20,433,14,Thermostat wiring and smart heating controls,likes_per_1000_views,100,-0.035778783432454705,-0.03270253490430859,-0.06379505888194698,-0.04658886495345349,-0.01985103299767274,0.0075821878308070184,-0.0757717873239227,0.030332631480613218,0.05,0.95,-0.0194358192035875,-0.016342964228867204
20,433,14,Thermostat wiring and smart heating controls,view_count,100,-0.024756577492553056,-0.026046546075514834,-0.06452771887439891,-0.03940649430200946,-0.011606100758115955,0.010737648812994917,-0.07632599340861279,0.02078625410779177,0.1,0.9,-0.0040056512808505,-0.020750926211702554
20,433,14,Thermostat wiring and smart heating controls,views_per_day,100,-0.10906564070908852,-0.10888649302264636,-0.14825251079348523,-0.12140623651183882,-0.0933739205036605,-0.0750152804236746,-0.15383111646465905,-0.05799969283941936,0.0,1.0,-0.0917817262244737,-0.017283914484614818
20,433,15,Vapour barriers and moisture control,api_comment_count,100,-0.03452180779326094,-0.033629153747254066,-0.06683330926962931,-0.043416349241584405,-0.02302244057870176,-0.0070869747792568685,-0.07039148479915654,0.017074931647560337,0.02,0.98,-0.0011346432062492,-0.033387164587011735
20,433,15,Vapour barriers and moisture control,api_comments_per_1000_views,100,-0.18631171492485013,-0.1861078962089309,-0.21697039049298228,-0.20074493081644984,-0.17244677028181377,-0.15184066022712642,-0.23616241180451403,-0.1346331388167971,0.0,1.0,-0.2077787297093711,0.021467014784520982
20,433,15,Vapour barriers and moisture control,api_comments_per_day,100,-0.007247244563720053,-0.007127882105098724,-0.03903310942663378,-0.018100188435154534,0.005356740205413875,0.030876737001194792,-0.051155236983665794,0.03592152299594748,0.35,0.65,0.025550050907646,-0.032797295471366054
20,433,15,Vapour barriers and moisture control,duration_minutes,100,-0.09752494867358485,-0.0977713046162931,-0.13199650390877968,-0.11027218847600312,-0.08707143549552265,-0.06119803692916975,-0.14211773256504803,-0.0399965750692758,0.0,1.0,-0.1055624225181298,0.008037473844544951
20,433,15,Vapour barriers and moisture control,like_count,100,0.062007904550803315,0.06287036777202158,0.03406402892240237,0.04977076757388968,0.07337438689789093,0.1007138568465655,0.029421585747986572,0.11371032518548678,1.0,0.0,0.1009109727360442,-0.038903068185240884
20,433,15,Vapour barriers and moisture control,likes_per_1000_views,100,-0.10691995793022936,-0.10946715860315331,-0.13993319034153656,-0.12117809116803838,-0.09999793797351075,-0.07951344341500512,-0.15429752559038754,-0.07194380881718586,0.0,1.0,-0.1080850728571682,0.00116511492693884
20,433,15,Vapour barriers and moisture control,view_count,100,0.09035752589790255,0.08911587502255579,0.05759719014626636,0.07545074945792918,0.09949470022432474,0.12432598365279204,0.044796806949455384,0.13704370844168207,1.0,0.0,0.1242205690540638,-0.033863043156161246
20,433,15,Vapour barriers and moisture control,views_per_day,100,0.0972696709864258,0.09777593609169356,0.06295017127220215,0.08519776986946191,0.1092980261118512,0.1324262267796686,0.05072671995118542,0.14686501136996552,1.0,0.0,0.1363198561105139,-0.03905018512408809
20,433,16,"Prospective choices, recommendations and alternatives",api_comment_count,100,-0.026325947030663932,-0.024525612232479413,-0.07046298572436535,-0.04075872391140538,-0.010275331684315785,0.026082230074907856,-0.10159661195132594,0.06036018048627335,0.18,0.82,0.0017313064816563,-0.028057253512320232
20,433,16,"Prospective choices, recommendations and alternatives",api_comments_per_1000_views,100,0.21863747547741436,0.21652522204839122,0.1540730033973906,0.19752669251663513,0.2385636283493506,0.2655305606995337,0.13648481816924043,0.2791042737589709,1.0,0.0,0.2703210788400388,-0.05168360336262445
20,433,16,"Prospective choices, recommendations and alternatives",api_comments_per_day,100,0.021441667878753477,0.019129922698424527,-0.029744211250767164,0.0035510817726976556,0.0337347410095678,0.06831627616777168,-0.06090218873315051,0.07545210838066384,0.79,0.21,0.0473257817368671,-0.025884113858113622
20,433,16,"Prospective choices, recommendations and alternatives",duration_minutes,100,0.22006500431371034,0.22012379582756458,0.16559614601285397,0.20120369392592255,0.23640742804011033,0.2683639206530147,0.1466513685413869,0.31281126705020346,1.0,0.0,0.2724574921082182,-0.052392487794507836
20,433,16,"Prospective choices, recommendations and alternatives",like_count,100,-0.09590852343161815,-0.0949496577034619,-0.1407554352534246,-0.11667883189025556,-0.07899878879903821,-0.04002694271822043,-0.1563575635615068,-0.001261680018849941,0.0,1.0,-0.0912607576495669,-0.004647765782051255
20,433,16,"Prospective choices, recommendations and alternatives",likes_per_1000_views,100,0.16087206426369494,0.16175613706017763,0.11336639387559688,0.14201109961517938,0.18372742921688812,0.20850301939067578,0.10314079154767912,0.22232015821583453,1.0,0.0,0.2114114467894945,-0.050539382525799564
20,433,16,"Prospective choices, recommendations and alternatives",view_count,100,-0.17643896876836607,-0.17458225428044025,-0.22641182615364058,-0.19310896867376415,-0.154871436021328,-0.12460873616003806,-0.2300783185458742,-0.0873255334068863,0.0,1.0,-0.192742644998102,0.01630367622973594
20,433,16,"Prospective choices, recommendations and alternatives",views_per_day,100,-0.12845784716826958,-0.12752326763231553,-0.17272198261335373,-0.14611569782498413,-0.11003013661696517,-0.07873461684457744,-0.18804137413986177,-0.05351363272468838,0.0,1.0,-0.1329535067149609,0.004495659546691316
