video_id,topic_01_relative_weight,topic_02_relative_weight,topic_03_relative_weight,topic_04_relative_weight,topic_05_relative_weight,topic_06_relative_weight,topic_07_relative_weight,topic_08_relative_weight,topic_09_relative_weight,topic_10_relative_weight,topic_11_relative_weight,topic_12_relative_weight,topic_13_relative_weight,topic_14_relative_weight,topic_15_relative_weight,topic_16_relative_weight,modelled_comment_count,dominant_topic_number,secondary_topic_number,dominant_topic_label,dominant_relative_weight,secondary_relative_weight,dominance_margin,effective_topic_count,creator_type,video_type,_video_publication_date,publication_year,duration_minutes,view_count,like_count,api_comment_count,likes_per_1000_views,api_comments_per_1000_views,views_per_day,api_comments_per_day
YA6uPtfqkYA,0.0737413316182597,0.028881985910124,0.0341804269308286,0.1381886901654124,0.0,0.0046773526861728,0.0315578088727174,0.0373244791742794,0.0581928977019232,0.0028143328628138,0.0008176928084187,0.3170625022662703,0.2171554082402385,0.0032673754884025,0.0168403007607919,0.0352974145133463,6,12,13,Roof and attic ventilation and airflow,0.3170625022662703,0.2171554082402385,0.0999070940260318,7.610881731029333,installer_tradesperson,practical_advice_explainer,2025-06-15 19:46:49+00:00,2025,3.95,39389,324,19,8.225646754169947,0.482368173855645,97.7394540942928,0.0471464019851116
YCCsP6V5KtQ,0.0339302434826895,0.0,0.0152361659238814,0.0,0.0,0.0224826300273651,0.0,0.0289780273480592,0.0,0.0267561124110243,0.0,0.0,0.8478487118729771,0.0,0.0,0.024768108934003,1,13,1,"Wall, cavity and floor insulation",0.8478487118729771,0.0339302434826895,0.8139184683902875,2.0035308695434635,installer_tradesperson,how_to_installation_demo,2024-02-10 17:03:45+00:00,2024,0.8833333333333333,8981,74,5,8.239616969157108,0.5567308762943993,10.04586129753915,0.0055928411633109
YGoLG2Q24JY,0.0761290497823112,0.0725874077798561,0.0359278292767397,0.0023915940578463,0.0086813987161783,0.0435879686713759,0.0108346132887292,0.01174923741416,0.0701709778932782,0.00993066549448,0.0150062958153501,0.284980420405803,0.1213209135805898,0.0064222287899794,0.1134530909173596,0.1168263081159624,22,12,13,Roof and attic ventilation and airflow,0.284980420405803,0.1213209135805898,0.1636595068252131,9.378928136320456,training_educational,practical_advice_explainer,2023-04-29 12:27:12+00:00,2023,2.4166666666666665,82607,1306,74,15.809798201120971,0.8958078613192586,69.94665537679933,0.0626587637595258
YR4JYB7ZZQU,0.0230910619824147,0.0086277055648074,0.0140872501842098,0.0070587215538654,0.0007849124305268,0.0096055842083909,0.0420690344053057,0.5513342482325299,0.029310236423701,0.0365409091422644,0.0287617635187931,0.0408993389005002,0.0034718460609968,0.0952022636183028,0.0193062307478682,0.0898488930255223,11,8,14,"Solar PV, batteries and power systems",0.5513342482325299,0.0952022636183028,0.456131984614227,5.631005515646639,diy_renovator_homeowner,how_to_installation_demo,2023-04-20 17:18:21+00:00,2023,0.5166666666666667,462764,10809,75,23.357478109792464,0.1620696510532366,388.87731092436974,0.0630252100840336
YS6NzCAG4l8,0.0641980067854012,0.009667609768468,0.0699618943612612,0.032671851692019,0.0013670867941448,0.1266043042397591,0.0838060343243258,0.015292290888316,0.0628735605927107,0.0376807762039246,0.0239405372101163,0.1278632648818417,0.1110620742532381,0.009221823794936,0.1365368746588846,0.0872520095506523,38,15,12,Vapour barriers and moisture control,0.1365368746588846,0.1278632648818417,0.0086736097770429,11.978900343652844,builder_contractor,how_to_installation_demo,2024-10-13 15:30:16+00:00,2024,30.5,68216,1459,136,21.387944177319103,1.9936671748563388,105.2716049382716,0.2098765432098765
YZQzzxv4hKI,0.0700600390195211,0.0034524775312679,0.0479941044302475,0.0586898594584664,0.0655599250922705,0.2502887496780727,0.0126193111265563,0.0387626298361602,0.0326832112412963,0.0165713792876317,0.0096929510953837,0.0124965765972122,0.0044733089054546,0.2926978891804931,0.0140247903271843,0.0699327971927808,23,14,6,Thermostat wiring and smart heating controls,0.2926978891804931,0.2502887496780727,0.0424091395024204,8.445306477234748,installer_tradesperson,how_to_installation_demo,2023-09-20 17:00:32+00:00,2023,10.133333333333333,89269,951,79,10.653194277968836,0.8849656655725953,86.08389585342334,0.0761812921890067
Yccegy0HeLk,0.3254736041072223,0.0065207894605164,0.0169613117983086,0.0013104684305774,0.0078084523079021,0.3907082369192578,0.0036017277933496,0.0050622814743283,0.0089625635204143,0.0162352385670052,0.0669837781320205,0.0537544317375549,0.0070934742963623,0.0301649525613702,0.0286595390780417,0.0306991498157678,8,6,1,"Praise, gratitude and social endorsement",0.3907082369192578,0.3254736041072223,0.0652346328120354,5.612143622247208,installer_tradesperson,how_to_installation_demo,2023-12-09 16:45:00+00:00,2023,8.35,18625,363,39,19.48993288590604,2.093959731543624,19.46185997910136,0.0407523510971786
YfkMK5GRLG8,0.1344631972941154,0.0072968548912645,0.0165926348125414,0.161161187130173,0.0214020507575784,0.0291350124567699,0.1608555911823344,0.0364095435952348,0.05892272420116,0.0477183314103911,0.0030108497959749,0.0018510927432947,0.1143778430799616,0.0269901954200599,0.0379679564810322,0.1418449347481131,15,4,7,"Implementation, cost and how-to questions",0.161161187130173,0.1608555911823344,0.0003055959478386,10.544284210667469,diy_renovator_homeowner,practical_advice_explainer,2024-07-21 16:06:55+00:00,2024,0.5666666666666667,198034,1367,49,6.902855065291818,0.247432259107022,270.5382513661202,0.0669398907103825
YgRAlnQv3GE,0.1577629799962437,0.0003998030811239,0.1024644768444291,0.0320514340039658,0.2836288763519447,0.133578420588718,0.0253756825814065,0.0051618119799121,0.0964953925186988,0.0057211140258984,0.0029380380062607,0.0337082437094598,0.0026111114958787,0.0687330018947532,0.0012512917321822,0.0481183211891238,39,5,1,Heat pumps and heating systems,0.2836288763519447,0.1577629799962437,0.125865896355701,8.376098648564506,installer_tradesperson,practical_advice_explainer,2019-12-19 14:16:27+00:00,2019,6.183333333333334,130080,1179,227,9.063653136531366,1.745079950799508,54.01993355481728,0.0942691029900332
YgvKoG-7T30,0.2084147109223274,0.0044923060818334,0.0558007735061859,0.0295369590474334,0.1149452787201236,0.0905514569084633,0.0672463336907649,0.0444012889981864,0.0857672255900773,0.0128593548247134,0.0359129058569123,0.0244120748946965,0.0049632173906989,0.1368754971722042,0.0087003410262145,0.0751202753691641,58,1,14,Situated household retrofit experience and building context,0.2084147109223274,0.1368754971722042,0.0715392137501232,11.169385311765108,installer_tradesperson,practical_advice_explainer,2024-09-20 09:12:33+00:00,2024,29.266666666666666,68088,965,143,14.172835154505934,2.1002232405122783,101.47242921013412,0.2131147540983606
YhGoeR4Q4tM,0.0750252976832518,0.0555722061080416,0.057287017940804,0.0471619406954163,0.0041604491161697,0.1341602523199888,0.0197288750028552,0.0231807234660749,0.0290527803672942,0.0271259356706841,0.0147539108195329,0.2229757259995272,0.1864623755105886,0.0140950966474058,0.0464836316521718,0.0427737810001923,72,12,13,Roof and attic ventilation and airflow,0.2229757259995272,0.1864623755105886,0.0365133504889386,10.675714413820351,diy_renovator_homeowner,how_to_installation_demo,2021-10-29 15:00:13+00:00,2021,18.98333333333333,211499,3009,172,14.227017621832728,0.81324261580433,122.39525462962963,0.099537037037037
YitugFIMEqs,0.0229733574020323,0.0065145757316439,0.0388408578743773,0.0053442873902585,0.0475070275008261,0.1266599284489818,0.1505878909898743,0.0356651244383409,0.0509006095684218,0.1038488036624144,0.0852014773119207,0.0117549623923157,0.0006861221715286,0.2847545759916882,0.0173769361279324,0.0113834629974425,12,14,7,Thermostat wiring and smart heating controls,0.2847545759916882,0.1505878909898743,0.1341666850018138,9.17924366791652,installer_tradesperson,how_to_installation_demo,2024-01-02 14:34:48+00:00,2024,20.316666666666663,61214,402,50,6.567125167445355,0.8168066128663377,65.60986066452304,0.0535905680600214
YmotMzEVbRY,0.09392129084097,0.0296962078683854,0.1886021376937587,0.1319779835561026,0.0006579682475431,0.0336704802940245,0.1483132687151661,0.2885082706222789,0.0,0.0237736811689876,0.0293398333427023,0.0,0.0122815714774659,0.0070434035903442,0.0064160664667649,0.0057978361155053,6,8,3,"Solar PV, batteries and power systems",0.2885082706222789,0.1886021376937587,0.0999061329285202,7.483957155674741,installer_tradesperson,how_to_installation_demo,2025-01-17 08:12:47+00:00,2025,0.5,330836,3869,50,11.694616063548102,0.1511322830647209,599.3405797101449,0.0905797101449275
YpKQ-JULyG4,0.0543024294895732,0.0002909735351282,0.2604631682989577,0.0657875364643322,0.0024672073206972,0.1319401594942905,0.0019087609914381,0.0120613907924359,0.001831510670798,0.0045162188140785,0.1635181695403944,0.0001492375493127,0.1743819136242299,0.0236137754897401,0.0189087664541338,0.0838587814704587,7,3,13,Clarification and specification questions,0.2604631682989577,0.1743819136242299,0.0860812546747278,7.740953927515368,diy_renovator_homeowner,how_to_installation_demo,2023-11-09 18:40:14+00:00,2023,0.15,939119,6173,25,6.573181886427599,0.0266206945019747,951.4883485309016,0.0253292806484295
YrelmD9xS3c,0.0830805998287141,0.0196694247155053,0.0467367873300774,0.0294504372641771,0.008789466471415,0.0468278307835011,0.0424001833487798,0.0120829650032252,0.0325034499464469,0.0111888169780012,0.0226140411717155,0.3000196223211385,0.1894291539300124,0.008858089957914,0.0658471474664234,0.0805019834829523,39,12,13,Roof and attic ventilation and airflow,0.3000196223211385,0.1894291539300124,0.110590468391126,9.49526430793993,builder_contractor,problem_warning_mistakes,2025-01-10 14:33:06+00:00,2025,10.9,17920,372,152,20.75892857142857,8.482142857142856,32.05724508050089,0.2719141323792486
YsVCTGRR7fc,0.0725990635666414,0.0491408652226537,0.0559377864539264,0.0523209123561635,0.0135949295236684,0.0923769440600377,0.0528094746886943,0.00944710791919,0.0504778386475705,0.0746991272640416,0.0061215858184709,0.2273234709570592,0.1291473286976309,0.0066129469000122,0.0370751800736486,0.07031543785059,87,12,13,Roof and attic ventilation and airflow,0.2273234709570592,0.1291473286976309,0.0981761422594283,11.59753727154714,builder_contractor,how_to_installation_demo,2023-02-19 01:40:19+00:00,2023,12.233333333333333,82346,1851,288,22.47832317295315,3.4974376411726134,65.8768,0.2304
YtfF6WUl8P4,0.3544163913728005,0.0,0.01567069882644,0.0053779672916964,0.3571073804403832,0.0,0.0465075254291941,0.0,0.0582878937779747,0.0017347671943148,0.0,0.0413408183990637,0.0,0.1195565572681321,0.0,0.0,1,5,1,Heat pumps and heating systems,0.3571073804403832,0.3544163913728005,0.0026909890675826,4.634905670028489,installer_tradesperson,how_to_installation_demo,2025-05-03 10:00:51+00:00,2025,12.266666666666667,5615,62,13,11.041852181656278,2.315227070347284,12.589686098654708,0.0291479820627802
YvA526jJD50,0.1857160569900494,0.0156479698194552,0.024593307040942,0.0071788929193615,0.0525467236990475,0.2881675890562136,0.1170570236628416,0.0118996290603004,0.0076629888542686,0.1071489740337516,0.0012304574516243,0.03250663710328,0.0534990828211908,0.0027101343596291,0.0129214739446949,0.0795130591833489,10,6,1,"Praise, gratitude and social endorsement",0.2881675890562136,0.1857160569900494,0.1024515320661642,8.566886535980649,builder_contractor,how_to_installation_demo,2020-12-12 18:30:02+00:00,2020,8.8,62077,705,50,11.356863250479243,0.8054512943602301,30.2962420693021,0.0244021473889702
Yvyt42t0v5U,0.0377349008164153,0.0,0.0849745665739082,0.0733348350526812,0.0039185721149729,0.0353147270016933,0.0260369572633494,0.0051371237185707,0.0168514679754568,0.0026582746804664,0.0023877945361636,0.3806131529301845,0.2037964186497552,0.0257615294999107,0.0083134671296397,0.0931662120568313,3,12,13,Roof and attic ventilation and airflow,0.3806131529301845,0.2037964186497552,0.1768167342804293,6.907688720641425,training_educational,how_to_installation_demo,2022-03-05 10:01:21+00:00,2022,0.2666666666666666,25811,70,9,2.7120220061214213,0.3486885436441827,16.121798875702687,0.0056214865708931
YwK59HPoDoQ,0.0029132083187555,0.0313828742183603,0.006205585401444,0.0,0.0,0.0,0.0462522077974747,0.0434422150861079,0.0,0.0225160909740841,0.0,0.0,0.8048978000166788,0.0073623878192964,0.0350276303677977,0.0,2,13,7,"Wall, cavity and floor insulation",0.8048978000166788,0.0462522077974747,0.758645592219204,2.337915715448931,training_educational,how_to_installation_demo,2019-06-01 20:30:00+00:00,2019,4.516666666666667,1264300,457,10,0.3614648422051728,0.0079095151467215,484.5917976236106,0.0038328861632809
Yy6EUHYh6ow,0.0914789784062768,0.0819991650374068,0.0238328973459953,0.2052072328869419,0.0806444053768273,0.2276279572136799,0.0125465393921341,0.0475489685961557,0.0191847053830899,0.0513492513517703,0.0084063771429835,0.0247830769915046,0.0861796485420734,0.0052991280903549,0.0037722464290869,0.0301394218137181,12,6,4,"Praise, gratitude and social endorsement",0.2276279572136799,0.2052072328869419,0.0224207243267379,10.007773221730492,diy_renovator_homeowner,practical_advice_explainer,2023-01-12 20:42:36+00:00,2023,2.3833333333333333,39618,285,37,7.193699833409057,0.9339189257408248,30.75931677018633,0.0287267080745341
Z-Bhh3aH4f4,0.1822765202353159,0.0125484930595915,0.1584138611708619,0.0104399367392473,0.014585369645119,0.0341785184713138,0.1508341956335772,0.0183303218586366,0.0828873703836213,0.0574505180915375,0.0072618844973855,0.1643555755252408,0.0291475076621993,0.0152209686244358,0.044116651607882,0.0179523067940338,25,1,12,Situated household retrofit experience and building context,0.1822765202353159,0.1643555755252408,0.017920944710075,10.176604301039136,installer_tradesperson,problem_warning_mistakes,2023-12-01 19:34:01+00:00,2023,0.8,193167,1127,115,5.834329880362588,0.5953397837104681,200.1730569948187,0.1191709844559585
Z4HzPKrLkfc,0.0498548564056859,0.0059118284164381,0.0134164450703979,0.0,0.0,0.0,0.0983324482504159,0.6070438263837727,0.0941156632754916,0.0254513188420781,0.0110868366956208,0.0609756514901252,0.01214215932782,0.0013268945034176,0.0203420713387358,0.0,2,8,7,"Solar PV, batteries and power systems",0.6070438263837727,0.0983324482504159,0.5087113781333568,4.248914926495725,diy_renovator_homeowner,how_to_installation_demo,2025-08-18 22:48:30+00:00,2025,0.1833333333333333,71334,310,10,4.345753778002075,0.1401856057420024,210.424778761062,0.0294985250737463
Z6KHUCQD8Pc,0.0848017574401358,0.0183161685561312,0.0454014015249021,0.1259012420509991,0.0042900972647313,0.2321499423087223,0.0216353231557987,0.0216214387048728,0.0476116793868599,0.1474237447837339,0.0064931774634711,0.0234509879364574,0.1296830610491467,0.012814554524869,0.0128066102693052,0.0655988135798628,57,6,10,"Praise, gratitude and social endorsement",0.2321499423087223,0.1474237447837339,0.0847261975249883,10.12698079124412,diy_renovator_homeowner,how_to_installation_demo,2023-11-25 12:48:27+00:00,2023,9.1,41069,867,185,21.110813508972704,4.504614185882296,42.29557157569516,0.1905252317198764
ZAPNCBbhoqE,0.1414809091390908,0.0885817452381509,0.0406226607478615,0.0377747907925206,0.099614830951211,0.0368848948734371,0.0809484642062686,0.0194577075285254,0.0633503579697965,0.0449318970401932,0.0196831350343374,0.047695759825584,0.1573218774840916,0.0057742283998099,0.0271105538432383,0.0887661869258824,229,13,1,"Wall, cavity and floor insulation",0.1573218774840916,0.1414809091390908,0.0158409683450007,12.76933778441674,diy_renovator_homeowner,how_to_installation_demo,2024-10-22 09:16:23+00:00,2024,1.0,1076462,19938,566,18.5217871137114,0.5257965446063121,1684.60406885759,0.8857589984350548
ZAZWYBFipmI,0.1054091873046775,0.4158199927938549,0.0445097706292515,0.0201603875979743,0.0068939896497253,0.0208068098840249,0.0542802428964699,0.018701735154901,0.0964165059190328,0.0183914809948776,0.0184713014857814,0.0224668727798212,0.0356365624482541,0.0220436300552954,0.0507445470750657,0.0492469833309917,231,2,1,Spray foam and foam insulation,0.4158199927938549,0.1054091873046775,0.3104108054891774,8.391376827866752,builder_contractor,how_to_installation_demo,2024-09-14 17:29:33+00:00,2024,0.4666666666666667,3877765,69213,1149,17.848683455547206,0.296304701290563,5727.865583456425,1.6971935007385524
ZDggWwvrrpM,0.188973000209768,0.0024369047689381,0.0020557233592495,0.0138300503235056,0.0080747572975986,0.0810625914171867,0.0334854148647263,0.0412916420615896,0.0460432143889915,0.1557176798891746,0.1273981025795083,0.1403530022873173,0.0,0.0,0.0,0.1592779165524453,4,1,16,Situated household retrofit experience and building context,0.188973000209768,0.1592779165524453,0.0296950836573227,8.596795402108143,installer_tradesperson,how_to_installation_demo,2023-07-04 22:23:34+00:00,2023,0.2166666666666666,21960,135,12,6.147540983606557,0.546448087431694,19.69506726457399,0.010762331838565
ZInm0mt0pXQ,0.1724440774596587,0.1624079169222605,0.0229612839551473,0.0475443411032348,0.0078146766092323,0.0184301730322426,0.0925833411095619,0.0361976584948251,0.0406097362096131,0.1304166137324664,0.0370846679662117,0.0300674973973555,0.0992720951401484,0.0146711865661981,0.0385901938223935,0.0489045404794495,159,1,2,Situated household retrofit experience and building context,0.1724440774596587,0.1624079169222605,0.0100361605373982,11.816464942115331,builder_contractor,how_to_installation_demo,2025-02-08 14:17:00+00:00,2025,0.55,38039284,155879,2678,4.097842640781567,0.0704009044965199,71772.23396226414,5.052830188679246
ZKaf3lPFX1s,0.2411248978941965,0.0533878334985626,0.0883811334783318,0.0015774582598399,0.0004783566085518,0.0426436372560201,0.0150732605328521,0.0406316343262796,0.0078937570880216,0.0148413178706021,0.0024000620508923,0.0601915592156724,0.1986098593143935,0.0198609078980832,0.1831880663569347,0.0297162583507649,6,1,13,Situated household retrofit experience and building context,0.2411248978941965,0.1986098593143935,0.042515038579803,8.620980375673291,builder_contractor,how_to_installation_demo,2024-09-27 06:43:57+00:00,2024,0.3333333333333333,74736,413,14,5.526118604153287,0.1873260543780775,112.55421686746988,0.0210843373493975
ZLKPLqBI6Ow,0.1449133578874301,0.1010980802887965,0.0568874881251405,0.0373100812615011,0.0152874793119307,0.0719425156748406,0.0257922199910339,0.014109702618653,0.0450072529145875,0.0284179070952598,0.0151334602945974,0.0994078642702232,0.173758554919423,0.0064380854055282,0.0949303537930294,0.0695655961480244,248,13,1,"Wall, cavity and floor insulation",0.173758554919423,0.1449133578874301,0.0288451970319928,11.992440419525511,builder_contractor,project_walkthrough,2022-11-19 22:00:21+00:00,2022,9.533333333333331,201508,4229,754,20.986759830875204,3.7417869265736345,150.15499254843516,0.5618479880774963
ZMp5ofZpPWo,0.0395377384454635,0.0593039232909086,0.1068370158073989,0.1245545389834596,0.0312655352398346,0.0447105746910372,0.0095855375274611,0.0085563810850455,0.2859844340266906,0.0660184068207043,0.0225232906776997,0.067583853146591,0.0809866973637555,0.0209239462983134,0.0089749265714121,0.0226532000242237,17,9,4,Performance checking and troubleshooting,0.2859844340266906,0.1245545389834596,0.1614298950432309,10.420184967564143,diy_renovator_homeowner,practical_advice_explainer,2023-01-06 22:56:58+00:00,2023,0.5,177347,1917,70,10.809317327048102,0.3947064230012349,137.0533230293663,0.0540958268933539
ZTc2q376Xnk,0.0616746998449031,0.0,0.0030396247648714,0.3110438019025126,0.0473799472815234,0.0197647376901243,0.010532565046061,0.0495718930176567,0.076033729936737,0.0958179464277203,0.0216251869636825,0.244613010760855,0.0102387966577746,0.0341171400710849,0.0035432210410563,0.0110036985934363,7,4,12,"Implementation, cost and how-to questions",0.3110438019025126,0.244613010760855,0.0664307911416575,7.778415067275305,installer_tradesperson,how_to_installation_demo,2024-12-21 11:02:17+00:00,2024,4.95,2470,32,20,12.955465587044534,8.097165991902834,4.265975820379966,0.0345423143350604
ZTuWmduTJRM,0.0116088490451133,0.0018510441348383,0.1393288536323366,0.0719866655864187,0.0201797449042964,0.112120899896991,0.0074777333573648,0.015106065394376,0.0766653996540181,0.0293877316615955,0.0004686719137831,0.0030978731383386,0.0018367146956505,0.4559725587903629,0.0005576102004242,0.0523535839940912,14,14,3,Thermostat wiring and smart heating controls,0.4559725587903629,0.1393288536323366,0.3166437051580263,6.060268754645052,installer_tradesperson,how_to_installation_demo,2024-03-14 00:15:02+00:00,2024,2.0166666666666666,172576,952,77,5.51641016132023,0.4461802336361951,200.43670150987225,0.089430894308943
ZUcyMZJ-Jsw,0.1813616438343129,0.005819237017108,0.0441151715153753,0.0340033705029077,0.1476181984316209,0.044641989222995,0.0327259179586631,0.0980965430371363,0.0453931726143204,0.0313157855125157,0.0157300047439041,0.0821353319170395,0.1199014575768442,0.0253707523105696,0.0155497531553358,0.0762216706493509,198,1,5,Situated household retrofit experience and building context,0.1813616438343129,0.1476181984316209,0.0337434454026919,11.953718264649488,training_educational,problem_warning_mistakes,2025-04-25 18:01:28+00:00,2025,22.916666666666668,111694,2565,495,22.96452808566261,4.4317510340752415,246.02202643171807,1.0903083700440528
ZW6HHMMoTH4,0.0493602806114373,0.0,0.2890609255855961,0.0,0.532500650212548,0.0,0.0,0.0,0.1140436193126561,0.0,0.0,0.0,0.0,0.0130954236806215,0.0,0.001939100597141,1,5,3,Heat pumps and heating systems,0.532500650212548,0.2890609255855961,0.2434397246269519,3.1877820835515225,builder_contractor,how_to_installation_demo,2025-09-29 00:48:52+00:00,2025,0.2333333333333333,11367,35,2,3.079088589777426,0.1759479194158529,38.27272727272727,0.0067340067340067
Zh0ohPNbbOQ,0.087307780378988,0.0015610431306342,0.017960654022365,0.1469518523424339,0.1091912679630153,0.0678366478078045,0.0409331276942101,0.0677401663130698,0.1333246339864475,0.013357304946432,0.1470937383421224,0.0162368680385451,0.0070294949866319,0.0153221194675378,0.0122131743780952,0.1159401262016665,17,11,4,"Product sourcing, access and location questions",0.1470937383421224,0.1469518523424339,0.0001418859996884,10.936501586728404,installer_tradesperson,how_to_installation_demo,2023-01-15 17:00:07+00:00,2023,10.033333333333331,28657,398,56,13.888404229333148,1.9541473287503923,22.301167315175096,0.0435797665369649
ZjvANH4OCik,0.130960545997816,0.0081954490910084,0.1160759349628959,0.0370919421792622,0.1002450190891807,0.0234802531273103,0.0213862719523664,0.0673110812640143,0.132988491734129,0.0033721251547391,0.0385678401390698,0.0717877387142908,0.0176027939451238,0.1506324990234837,0.0434983749988295,0.0368036386264795,6,14,9,Thermostat wiring and smart heating controls,0.1506324990234837,0.132988491734129,0.0176440072893547,11.90046619879664,training_educational,how_to_installation_demo,2025-03-10 07:06:57+00:00,2025,23.3,7851,87,22,11.08139090561712,2.802190803719271,15.702,0.044
ZmuZbmAWSKo,0.136596824495611,0.0920354846792487,0.0116869027634284,0.0077946255681896,0.0044796089867555,0.1857279874195345,0.0284232648311757,0.1051458099192649,0.0072173223653087,0.0897579782800585,0.0461641761768592,0.1131992160523849,0.1271135578959071,0.0062196865025414,0.0241829596854289,0.0142545943783022,5,6,1,"Praise, gratitude and social endorsement",0.1857279874195345,0.136596824495611,0.0491311629239234,10.393735092077868,diy_renovator_homeowner,how_to_installation_demo,2019-12-05 20:54:12+00:00,2019,2.6333333333333333,42842,192,25,4.481583492834135,0.5835395172961113,17.688687035507844,0.0103220478943022
ZruXLnqBd-Y,0.0598549499929042,0.0055818168952169,0.0741731546218241,0.1284473371299539,0.0105439979765621,0.028321882162764,0.023017264289455,0.4038990558152552,0.0780459466180832,0.0025678410396998,0.0146889583196877,0.0058008640669117,0.0055776112500195,0.0793687430528052,0.0040431517671873,0.0760674250016696,23,8,4,"Solar PV, batteries and power systems",0.4038990558152552,0.1284473371299539,0.2754517186853012,7.466995904108652,training_educational,how_to_installation_demo,2024-07-28 21:10:13+00:00,2024,4.116666666666666,49489,1051,61,21.237042575117705,1.2325971427994098,68.26068965517241,0.0841379310344827
ZuzY9FKfpIM,0.1194341317836523,0.0,0.3042243056891524,0.1032091413741301,0.0226259541361473,0.0649264441917131,0.0031237267422483,0.0365571289488027,0.0816587149961347,0.0035977400470723,0.0061374851619941,0.0,0.0,0.2264308896537363,0.0,0.0280743372752159,5,3,14,Clarification and specification questions,0.3042243056891524,0.2264308896537363,0.077793416035416,6.994756981821333,installer_tradesperson,how_to_installation_demo,2025-09-26 21:06:22+00:00,2025,1.6333333333333333,10256,73,11,7.117784711388455,1.0725429017160686,34.18666666666667,0.0366666666666666
_2azm-zSFSo,0.1122484991972797,0.0003741586683452,0.1793853686671835,0.0663051897670722,0.2400028129225724,0.016019153603808,0.0099370580002415,0.0268482897325611,0.0692318115660777,0.0011529270023125,0.0753555441693304,0.005400287934107,0.0038797469051788,0.0168424198622143,0.0073362466929023,0.1696804853088126,8,5,3,Heat pumps and heating systems,0.2400028129225724,0.1793853686671835,0.0606174442553888,8.426093196338918,training_educational,practical_advice_explainer,2024-01-31 17:00:26+00:00,2024,2.533333333333333,13016,114,26,8.758451137062078,1.9975414874001232,14.398230088495575,0.0287610619469026
_D5_ESYvydk,0.1223503817482837,0.0007447304604697,0.0907960081678877,0.0199777013016369,0.0144148408094458,0.0385991347990225,0.0375271194549973,0.0086844105137952,0.0450336332416573,0.0017255316741863,0.0397823639823787,0.0922363878745047,0.0963707067822524,0.0012415344776902,0.3118048170258279,0.0787106976859629,17,15,1,Vapour barriers and moisture control,0.3118048170258279,0.1223503817482837,0.1894544352775442,9.074644457944755,training_educational,how_to_installation_demo,2025-03-24 22:00:26+00:00,2025,3.4166666666666665,166289,1483,46,8.918208660825432,0.276626836411308,342.15843621399176,0.0946502057613168
_HiuDH6OPoY,0.1557738436882818,0.0054014891156123,0.0230105049823118,0.0566595230872795,0.0952955702380374,0.171937456724029,0.0053806738777373,0.208740965288655,0.0639219063088664,0.0149211720840644,0.0083496667057998,0.0125937260092691,0.0042422091953869,0.0414823488467651,0.0083358745139792,0.1239530693339243,10,8,6,"Solar PV, batteries and power systems",0.208740965288655,0.171937456724029,0.036803508564626,9.361770508387089,installer_tradesperson,how_to_installation_demo,2024-01-23 15:06:17+00:00,2024,23.883333333333333,10676,390,18,36.53053578119145,1.6860247283626826,11.706140350877194,0.0197368421052631
_RQ9S1u7ag4,0.1749591600735499,0.03852991642441,0.0802926408513439,0.0583933513427625,0.030449778087319,0.0480137412634491,0.0378337311567745,0.0099966430972561,0.0373207207076322,0.0171070080628301,0.0233012086628791,0.0430409762880282,0.1929039722680147,0.0056036106502156,0.1454578355550224,0.0567957055085119,93,13,1,"Wall, cavity and floor insulation",0.1929039722680147,0.1749591600735499,0.0179448121944647,11.3132700175927,diy_renovator_homeowner,how_to_installation_demo,2021-03-20 15:41:22+00:00,2021,6.233333333333333,226975,2458,293,10.829386496310166,1.2908910672981604,116.33777549974371,0.1501793951819579
_TGiq6uH0t0,0.1800757073499024,0.2733302253296364,0.1519286446244201,0.010371861828986,0.000863854784436,0.1090414743325206,0.0131450304129738,0.0170306403624472,0.0345921718035926,0.0613714458881243,0.0068361489306002,0.1144353340090768,0.0006996057044365,0.0056635534401163,0.0079333304808929,0.0126809707178373,7,2,1,Spray foam and foam insulation,0.2733302253296364,0.1800757073499024,0.093254517979734,7.916044492356296,diy_renovator_homeowner,problem_warning_mistakes,2025-08-19 11:30:00+00:00,2025,1.2666666666666666,14445,272,12,18.830044998269297,0.8307372793354102,42.73668639053255,0.0355029585798816
_UGNgGcwhjs,0.0608255919182398,0.0019052859292302,0.0441044005741026,0.0367558591008412,0.00710083094656,0.0932615884105409,0.0212363158403821,0.0175935783731334,0.0593479490979807,0.002775735905467,0.0150971450963373,0.354585720504975,0.0893544365942024,0.0070743414450043,0.099375938319207,0.0896052819437954,31,12,15,Roof and attic ventilation and airflow,0.354585720504975,0.099375938319207,0.2552097821857679,8.68770802134336,installer_tradesperson,how_to_installation_demo,2022-09-18 15:30:04+00:00,2022,5.783333333333333,37967,485,70,12.774251323517792,1.8437063765901969,27.04202279202279,0.0498575498575498
