candidate_topic_count,run_number,run_seed,reference_topic_number,matched_run_topic_number,cosine_similarity,top_20_term_jaccard,reference_dominant_share,run_dominant_share,prevalence_difference,absolute_prevalence_difference,reference_top_10_terms,run_top_10_terms
16,6,20421434,14,13,0.9976152000128578,0.8181818181818182,0.043422943712744154,0.049920480650291574,0.00649753693754742,0.00649753693754742,wire | thermostat | wires | boiler | nest | connected | connect | blue | red | need,wire | thermostat | wires | boiler | nest | red | blue | connected | connect | white
16,6,20421434,15,15,0.9979594937065285,0.9047619047619048,0.03769761798176378,0.03640219119985863,-0.001295426781905147,0.001295426781905147,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | no vapour | joists,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | joists | no vapour
16,6,20421434,16,16,0.9944617870464734,0.9047619047619048,0.06340268124307895,0.07398244683984213,0.010579765596763185,0.010579765596763185,would | like | would not | would like | work | recommend | what would | how would | why would | love,would | like | would not | would like | recommend | work | love | what would | how would | why would
16,7,20421535,1,1,0.9078776776494929,0.5384615384615384,0.12027896237306505,0.1036991223419921,-0.016579840031072948,0.016579840031072948,house | not | just | when | never | years | no | like | good | more,house | when | just | heating | never | no | years | old | room | water
16,7,20421535,2,2,0.999319100248283,1.0,0.03854581438635346,0.03920009424515521,0.0006542798588017526,0.0006542798588017526,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | expanding | foam board,foam | spray | spray foam | cell | use | closed | foam insulation | closed cell | foam board | expanding
16,7,20421535,3,3,0.9994598299573083,0.8181818181818182,0.06611219753551822,0.07053660835247688,0.004424410816958657,0.004424410816958657,what | what happens | happens | know what | what brand | using | what would | what kind | brand | kind,what | what happens | happens | what kind | using | know what | what brand | brand | kind | what did
16,7,20421535,4,4,0.9937370839121336,0.8181818181818182,0.05581603562424899,0.05704777051304706,0.001231734888798068,0.001231734888798068,how | cost | how did | how does | how long | know | long | how would | know how | how cost,how | how did | did | cost | how long | how does | know | long | how would | know how
16,7,20421535,5,5,0.9923370309725779,0.9047619047619048,0.069858398322456,0.05943335100429994,-0.010425047318156057,0.010425047318156057,heat | pump | heat pump | gas | water | pumps | heating | heat pumps | boiler | hot,heat | pump | heat pump | gas | pumps | heat pumps | water | boiler | heating | electric
16,7,20421535,6,6,0.998948988717552,0.9047619047619048,0.08835379214475886,0.0899452200035342,0.001591427858775335,0.001591427858775335,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question,video | great | great video | thanks | thank | video thanks | thanks video | hi | videos | question
16,7,20421535,7,8,0.9501240403960963,0.7391304347826086,0.04132601371250854,0.03148377216233728,-0.009842241550171257,0.009842241550171257,why | why not | not | use | why would | not just | not use | why did | just | instead,why | why not | why would | why did | not just | just | use | instead | illegal | why does
16,7,20421535,8,14,0.9959297048298121,0.9047619047619048,0.08010743821124802,0.06588325381398362,-0.014224184397264403,0.014224184397264403,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost
16,7,20421535,9,9,0.953061781945415,0.6666666666666666,0.05737106236599675,0.04989102903928845,-0.007480033326708296,0.007480033326708296,does | does not | not | work | how does | does work | not work | mean | need | what does,does | does not | work | how does | does work | not work | mean | not | what does | does cost
16,7,20421535,10,7,0.4732970117267898,0.21212121212121213,0.04038357326296445,0.08384873652588797,0.04346516326292352,0.04346516326292352,did | did not | how did | not | why did | did use | what did | where did | use | did cost,not | did | did not | use | know | not know | just | not use | sure | not need
16,7,20421535,11,10,0.9928597986719144,0.7391304347826086,0.024574134721862262,0.03342757848854332,0.008853443766681061,0.008853443766681061,where | buy | where buy | where did | where does | live | know where | link | located | where live,where | where did | buy | where buy | did | where does | live | know where | link | video where
16,7,20421535,12,12,0.9937778106863293,0.8181818181818182,0.09558702259500977,0.07769334982623549,-0.01789367276877428,0.01789367276877428,roof | air | vents | attic | cold | vent | warm | ridge | ventilation | soffit,roof | air | vents | attic | vent | cold | ridge | warm | ventilation | soffit
16,7,20421535,13,11,0.997900349184974,0.8181818181818182,0.07716231180642273,0.06270247982564646,-0.014459831980776272,0.014459831980776272,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | brick,insulation | wall | cavity | walls | wall insulation | floor | cavity wall | between | board | brick
16,7,20421535,14,13,0.9963605416823909,1.0,0.043422943712744154,0.046828061494963776,0.0034051177822196216,0.0034051177822196216,wire | thermostat | wires | boiler | nest | connected | connect | blue | red | need,wire | thermostat | wires | boiler | nest | red | connected | connect | blue | white
16,7,20421535,15,15,0.9961351219051904,0.8181818181818182,0.03769761798176378,0.0409377392943394,0.0032401213125756237,0.0032401213125756237,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | no vapour | joists,barrier | vapour | vapor | vapour barrier | vapor barrier | moisture | use | inside | joists | drywall
16,7,20421535,16,16,0.9905005884236371,0.8181818181818182,0.06340268124307895,0.08744183306826883,0.024039151825189883,0.024039151825189883,would | like | would not | would like | work | recommend | what would | how would | why would | love,would | like | would not | work | would like | how would | love | recommend | what would | why would
16,8,20421636,1,5,0.9296822814184815,0.7391304347826086,0.12027896237306505,0.15341344171526183,0.03313447934219678,0.03313447934219678,house | not | just | when | never | years | no | like | good | more,house | just | when | never | years | no | heating | old | more | new
16,8,20421636,2,2,0.9993292733596142,0.9047619047619048,0.03854581438635346,0.038669965247099015,0.00012415086074555465,0.00012415086074555465,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | expanding | foam board,foam | spray | spray foam | cell | use | closed cell | foam insulation | closed | expanding | foam board
16,8,20421636,3,3,0.9993996754057264,0.9047619047619048,0.06611219753551822,0.0677387053071803,0.0016265077716620807,0.0016265077716620807,what | what happens | happens | know what | what brand | using | what would | what kind | brand | kind,what | what would | what kind | what happens | what brand | happens | kind | brand | using | what did
16,8,20421636,4,4,0.994023715612588,0.7391304347826086,0.05581603562424899,0.055663544795900334,-0.00015249082834865868,0.00015249082834865868,how | cost | how did | how does | how long | know | long | how would | know how | how cost,how | how did | cost | did | how does | how long | know | long | how would | know how
16,8,20421636,5,8,0.9971598079042483,1.0,0.069858398322456,0.060552512222418566,-0.009305886100037429,0.009305886100037429,heat | pump | heat pump | gas | water | pumps | heating | heat pumps | boiler | hot,heat | pump | heat pump | gas | pumps | heat pumps | water | heating | boiler | hot
16,8,20421636,6,6,0.9992477405862755,1.0,0.08835379214475886,0.08526241385403782,-0.0030913782907210363,0.0030913782907210363,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question,video | great | great video | thanks | thank | video thanks | hi | thanks video | question | videos
16,8,20421636,7,7,0.9540548533902533,0.6666666666666666,0.04132601371250854,0.036902868586911705,-0.004423145125596835,0.004423145125596835,why | why not | not | use | why would | not just | not use | why did | just | instead,why | why not | why would | why did | just | not just | use | not use | instead | why does
16,8,20421636,8,11,0.9976942949698235,0.9047619047619048,0.08010743821124802,0.05592860929492843,-0.02417882891631959,0.02417882891631959,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost,solar | panels | battery | solar panels | power | panel | inverter | batteries | cost | grid
16,8,20421636,9,9,0.9518479309506149,0.7391304347826086,0.05737106236599675,0.05053896448135713,-0.006832097884639614,0.006832097884639614,does | does not | not | work | how does | does work | not work | mean | need | what does,does | does not | work | how does | does work | not work | mean | matter | not | what does
16,8,20421636,10,1,0.49715358028929374,0.21212121212121213,0.04038357326296445,0.041850739235436175,0.0014671659724717276,0.0014671659724717276,did | did not | how did | not | why did | did use | what did | where did | use | did cost,not | did | did not | use | know | not know | not use | sure | just | does not
16,8,20421636,11,10,0.9963456338139586,0.7391304347826086,0.024574134721862262,0.03074748188725923,0.00617334716539697,0.00617334716539697,where | buy | where buy | where did | where does | live | know where | link | located | where live,where | buy | where buy | where did | did | link | where does | know where | live | video where
16,8,20421636,12,12,0.9982468805437803,0.9047619047619048,0.09558702259500977,0.08370147847087235,-0.01188554412413742,0.01188554412413742,roof | air | vents | attic | cold | vent | warm | ridge | ventilation | soffit,roof | air | vents | attic | vent | cold | warm | ridge | ventilation | soffit
16,8,20421636,13,13,0.9982420922402947,0.8181818181818182,0.07716231180642273,0.0735112210637922,-0.003651090742630536,0.003651090742630536,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | brick,insulation | wall | cavity | walls | wall insulation | floor | cavity wall | between | board | brick
16,8,20421636,14,14,0.9975589964373321,0.8181818181818182,0.043422943712744154,0.046533545384932554,0.0031106016721883997,0.0031106016721883997,wire | thermostat | wires | boiler | nest | connected | connect | blue | red | need,wire | thermostat | wires | boiler | nest | blue | connect | connected | need | red
16,8,20421636,15,15,0.9962956005788797,0.7391304347826086,0.03769761798176378,0.041674029569417445,0.003976411587653668,0.003976411587653668,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | no vapour | joists,barrier | vapour | vapor | vapour barrier | vapor barrier | use | moisture | inside | joists | between
16,8,20421636,16,16,0.9957501701917395,0.9047619047619048,0.06340268124307895,0.07731047888319491,0.01390779764011596,0.01390779764011596,would | like | would not | would like | work | recommend | what would | how would | why would | love,would | like | would not | would like | what would | how would | why would | love | work | recommend
16,9,20421737,1,1,0.9943390467966198,0.8181818181818182,0.12027896237306505,0.1160687989633033,-0.004210163409761755,0.004210163409761755,house | not | just | when | never | years | no | like | good | more,house | just | not | when | no | years | never | good | more | heating
16,9,20421737,2,2,0.9994730444379318,0.9047619047619048,0.03854581438635346,0.03799257819402721,-0.0005532361923262508,0.0005532361923262508,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | expanding | foam board,foam | spray | spray foam | use | cell | foam insulation | closed cell | closed | expanding | foam board
16,9,20421737,3,3,0.999555792619884,1.0,0.06611219753551822,0.06691406019909289,0.0008018626635746678,0.0008018626635746678,what | what happens | happens | know what | what brand | using | what would | what kind | brand | kind,what | what happens | using | happens | what kind | know what | kind | what would | what brand | brand
16,9,20421737,4,4,0.9993758010646262,0.9047619047619048,0.05581603562424899,0.05271838369558815,-0.0030976519286608425,0.0030976519286608425,how | cost | how did | how does | how long | know | long | how would | know how | how cost,how | cost | how does | how did | how long | know | long | how would | know how | how cost
16,9,20421737,5,8,0.9989389878015289,1.0,0.069858398322456,0.06738528597514284,-0.00247311234731315,0.00247311234731315,heat | pump | heat pump | gas | water | pumps | heating | heat pumps | boiler | hot,heat | pump | heat pump | gas | water | pumps | heat pumps | heating | boiler | hot
16,9,20421737,6,6,0.9993436750536916,0.9047619047619048,0.08835379214475886,0.09044589739058727,0.00209210524582841,0.00209210524582841,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question,video | great | great video | thanks | thank | video thanks | hi | thanks video | question | videos
16,9,20421737,7,7,0.9978584137274985,0.9047619047619048,0.04132601371250854,0.037698062083995995,-0.003627951628512545,0.003627951628512545,why | why not | not | use | why would | not just | not use | why did | just | instead,why | why not | not | why would | not just | just | use | why did | not use | instead
16,9,20421737,8,5,0.9983158933689413,1.0,0.08010743821124802,0.05557518996289097,-0.02453224824835705,0.02453224824835705,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost
16,9,20421737,9,9,0.9931672049179914,0.7391304347826086,0.05737106236599675,0.06974141485539259,0.012370352489395844,0.012370352489395844,does | does not | not | work | how does | does work | not work | mean | need | what does,does | not | does not | work | how does | not work | does work | need | not need | mean
16,9,20421737,10,10,0.9962434053214841,0.7391304347826086,0.04038357326296445,0.04014254579725511,-0.00024102746570933697,0.00024102746570933697,did | did not | how did | not | why did | did use | what did | where did | use | did cost,did | did not | how did | not | use | did use | why did | what did | where did | did cost
16,9,20421737,11,14,0.999035542500228,0.8181818181818182,0.024574134721862262,0.03154267538434352,0.00696854066248126,0.00696854066248126,where | buy | where buy | where did | where does | live | know where | link | located | where live,where | buy | where buy | where did | where does | live | know where | link | know | where live
16,9,20421737,12,11,0.9986133380615725,0.8181818181818182,0.09558702259500977,0.09395063909995877,-0.0016363834950510053,0.0016363834950510053,roof | air | vents | attic | cold | vent | warm | ridge | ventilation | soffit,roof | air | vents | attic | cold | vent | warm | ridge | ventilation | soffit
16,9,20421737,13,15,0.9987828611327626,0.8181818181818182,0.07716231180642273,0.08143370442363197,0.004271392617209241,0.004271392617209241,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | brick,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | board | between | brick
16,9,20421737,14,13,0.998285210148691,0.9047619047619048,0.043422943712744154,0.05321906108264122,0.009796117369897064,0.009796117369897064,wire | thermostat | wires | boiler | nest | connected | connect | blue | red | need,wire | thermostat | wires | boiler | nest | need | connected | blue | connect | red
16,9,20421737,15,12,0.998803845892622,0.7391304347826086,0.03769761798176378,0.029922836779171822,-0.007774781202591955,0.007774781202591955,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | no vapour | joists,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | foil | joists
16,9,20421737,16,16,0.9964848361446546,0.8181818181818182,0.06340268124307895,0.07524886611297638,0.011846184869897428,0.011846184869897428,would | like | would not | would like | work | recommend | what would | how would | why would | love,would | like | would not | would like | recommend | why would | what would | love | how would | work
16,10,20421838,1,11,0.8267162474889846,0.3793103448275862,0.12027896237306505,0.18525063320963656,0.0649716708365715,0.0649716708365715,house | not | just | when | never | years | no | like | good | more,house | air | not | when | no | cold | just | room | windows | heating
16,10,20421838,2,2,0.9990979447830701,1.0,0.03854581438635346,0.03978912646521765,0.0012433120788641894,0.0012433120788641894,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | expanding | foam board,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | foam board | board
16,10,20421838,3,3,0.99943380561484,0.8181818181818182,0.06611219753551822,0.06379218943276198,-0.0023200081027562464,0.0023200081027562464,what | what happens | happens | know what | what brand | using | what would | what kind | brand | kind,what | what happens | happens | know what | what brand | using | what kind | brand | what would | kind
16,10,20421838,4,4,0.9993657042638998,0.8181818181818182,0.05581603562424899,0.053277964304647464,-0.0025380713196015287,0.0025380713196015287,how | cost | how did | how does | how long | know | long | how would | know how | how cost,how | cost | how did | how does | how long | know | long | how would | know how | how cost
16,10,20421838,5,5,0.9941377249771836,0.9047619047619048,0.069858398322456,0.059845673558343644,-0.01001272476411235,0.01001272476411235,heat | pump | heat pump | gas | water | pumps | heating | heat pumps | boiler | hot,heat | pump | heat pump | gas | pumps | heat pumps | water | heating | boiler | electric
16,10,20421838,6,6,0.9987867277140974,1.0,0.08835379214475886,0.0837603816928786,-0.0045934104518802615,0.0045934104518802615,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question
16,10,20421838,7,7,0.998261540704308,0.9047619047619048,0.04132601371250854,0.0409377392943394,-0.00038827441816913916,0.00038827441816913916,why | why not | not | use | why would | not just | not use | why did | just | instead,why | why not | not | why would | use | not just | just | why did | not use | instead
16,10,20421838,8,8,0.9892592149018687,1.0,0.08010743821124802,0.08169876892266006,0.0015913307114120423,0.0015913307114120423,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost,solar | panels | battery | power | solar panels | panel | batteries | inverter | grid | cost
16,10,20421838,9,9,0.9937286462424068,0.6,0.05737106236599675,0.06659009247805855,0.009219030112061807,0.009219030112061807,does | does not | not | work | how does | does work | not work | mean | need | what does,does | not | does not | work | how does | not work | does work | need | know | mean
16,10,20421838,10,10,0.996400334812938,0.7391304347826086,0.04038357326296445,0.0359604170348118,-0.004423156228152647,0.004423156228152647,did | did not | how did | not | why did | did use | what did | where did | use | did cost,did | did not | how did | not | why did | did use | use | what did | where did | did cost
16,10,20421838,11,12,0.9990427997456127,0.9047619047619048,0.024574134721862262,0.024209224244566178,-0.00036491047729608414,0.00036491047729608414,where | buy | where buy | where did | where does | live | know where | link | located | where live,where | buy | where buy | where did | where does | link | know where | live | know | located
16,10,20421838,12,16,0.015923075283757297,0.0,0.09558702259500977,0.034252223596630736,-0.061334798998379035,0.061334798998379035,roof | air | vents | attic | cold | vent | warm | ridge | ventilation | soffit,never | seen | never seen | years | never knew | heard | knew | never heard | thank | would never
16,10,20421838,13,1,0.9973569917637942,0.8181818181818182,0.07716231180642273,0.0418801908464393,-0.03528212095998343,0.03528212095998343,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | brick,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | brick
16,10,20421838,14,13,0.9949065364551697,0.7391304347826086,0.043422943712744154,0.04856570654414796,0.005142762831403809,0.005142762831403809,wire | thermostat | wires | boiler | nest | connected | connect | blue | red | need,thermostat | wire | wires | boiler | nest | connected | connect | blue | red | just
16,10,20421838,15,15,0.6717735365053642,0.25,0.03769761798176378,0.06697296342109914,0.02927534543933536,0.02927534543933536,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | no vapour | joists,roof | barrier | vapour | vapour barrier | vapor | vapor barrier | warm | warm roof | flat | vents
16,10,20421838,16,14,0.9497279801603867,0.5384615384615384,0.06340268124307895,0.07321670495376097,0.009814023710682018,0.009814023710682018,would | like | would not | would like | work | recommend | what would | how would | why would | love,would | like | would not | looks | would like | love | work | looks like | not | could
