feature,ngram_size,document_frequency,document_frequency_percent,idf,mean_tfidf_all_comments,mean_tfidf_when_present
oil fired,2,19,0.044765921353344486,8.66020856543949,0.00010391433899518924,0.232128225788043
conductive,1,19,0.044765921353344486,8.66020856543949,0.00010372348479709439,0.23170188764437247
shutting,1,19,0.044765921353344486,8.66020856543949,0.00010369755978012927,0.23164397524989613
humidity inside,2,19,0.044765921353344486,8.66020856543949,0.00010364266670786488,0.2315213527937847
lots people,2,19,0.044765921353344486,8.66020856543949,0.00010354095900942739,0.2312941538545856
vapor control,2,19,0.044765921353344486,8.66020856543949,0.00010345541386235112,0.23110305950314572
inside unit,2,19,0.044765921353344486,8.66020856543949,0.00010344708165204354,0.23108444666093073
should know,2,19,0.044765921353344486,8.66020856543949,0.00010338976181871392,0.23095640320377234
stuffy,1,19,0.044765921353344486,8.66020856543949,0.00010328326491946425,0.23071850594614846
hemp lime,2,19,0.044765921353344486,8.66020856543949,0.00010327762101046737,0.23070589834459296
luxury,1,19,0.044765921353344486,8.66020856543949,0.00010326795793467975,0.23068431255903224
cool heat,2,19,0.044765921353344486,8.66020856543949,0.00010307349681297404,0.23024991711752932
not simple,2,19,0.044765921353344486,8.66020856543949,0.00010283925565838296,0.2297266593636183
install smart,2,19,0.044765921353344486,8.66020856543949,0.00010268662761351804,0.22938571241055508
new heat,2,19,0.044765921353344486,8.66020856543949,0.0001025923944691826,0.22917521044502723
installation not,2,19,0.044765921353344486,8.66020856543949,0.00010248170390310616,0.22892794519787021
just replaced,2,19,0.044765921353344486,8.66020856543949,0.00010247567631969744,0.22891448052825886
opt,1,19,0.044765921353344486,8.66020856543949,0.00010242424479230784,0.22879959061683797
programmed,1,19,0.044765921353344486,8.66020856543949,0.00010216864917409972,0.22822863036296392
intensive,1,19,0.044765921353344486,8.66020856543949,0.00010209615521145346,0.22806669029682733
refrigerant lines,2,19,0.044765921353344486,8.66020856543949,0.00010183396793005899,0.22748100530818388
best use,2,19,0.044765921353344486,8.66020856543949,0.0001017263665777351,0.2272406408767795
wardrobes,1,19,0.044765921353344486,8.66020856543949,0.00010156569530259009,0.22688172661725425
appreciate help,2,19,0.044765921353344486,8.66020856543949,0.00010143916813672658,0.22659908490668873
power outage,2,19,0.044765921353344486,8.66020856543949,0.00010133218418721067,0.22636009965567278
right direction,2,19,0.044765921353344486,8.66020856543949,0.0001012675439695559,0.22621570361578217
manufacturing,1,19,0.044765921353344486,8.66020856543949,0.00010126432680124756,0.22620851696975527
old building,2,19,0.044765921353344486,8.66020856543949,0.00010113218626112368,0.22591333586741433
spreading,1,19,0.044765921353344486,8.66020856543949,0.00010105219822965187,0.2257346552347955
makes more,2,19,0.044765921353344486,8.66020856543949,0.00010081291416810021,0.225200132422983
house small,2,19,0.044765921353344486,8.66020856543949,0.00010065484025080179,0.22484702025077788
power usage,2,19,0.044765921353344486,8.66020856543949,0.00010063159422289537,0.22479509229486042
going over,2,19,0.044765921353344486,8.66020856543949,0.0001005781276449311,0.2246756564017795
extra cost,2,19,0.044765921353344486,8.66020856543949,0.00010053145476043602,0.2245713965472203
trial,1,19,0.044765921353344486,8.66020856543949,0.00010018502653040858,0.22379753058053325
job just,2,19,0.044765921353344486,8.66020856543949,9.998913050910257e-05,0.22335992979988634
trying work,2,19,0.044765921353344486,8.66020856543949,9.995272198233311e-05,0.22327859889979812
use app,2,19,0.044765921353344486,8.66020856543949,9.97419088368854e-05,0.22280767561915402
pay more,2,19,0.044765921353344486,8.66020856543949,9.970800349336666e-05,0.22273193643520847
fit new,2,19,0.044765921353344486,8.66020856543949,9.967440328354588e-05,0.22265687887176513
more solar,2,19,0.044765921353344486,8.66020856543949,9.964120100568519e-05,0.22258271022548928
doubling,1,19,0.044765921353344486,8.66020856543949,9.953982525743706e-05,0.2223562528106001
building industry,2,19,0.044765921353344486,8.66020856543949,9.95090908499099e-05,0.22228759699698555
got right,2,19,0.044765921353344486,8.66020856543949,9.948957574801038e-05,0.22224400334067393
inverter not,2,19,0.044765921353344486,8.66020856543949,9.948852751412143e-05,0.22224166175167664
think how,2,19,0.044765921353344486,8.66020856543949,9.942905874039489e-05,0.22210881790097792
radiators would,2,19,0.044765921353344486,8.66020856543949,9.925633684924769e-05,0.2217229844680326
burnt,1,19,0.044765921353344486,8.66020856543949,9.91769746871272e-05,0.22154570192872317
technologies,1,19,0.044765921353344486,8.66020856543949,9.917610397170002e-05,0.22154375688794023
sufficiently,1,19,0.044765921353344486,8.66020856543949,9.91632202696052e-05,0.22151497673172912
exhaust air,2,19,0.044765921353344486,8.66020856543949,9.914985671676523e-05,0.22148512466471929
pump unit,2,19,0.044765921353344486,8.66020856543949,9.903193695759854e-05,0.22122171054165024
cassette,1,19,0.044765921353344486,8.66020856543949,9.900962807253879e-05,0.2211718760148823
roof membrane,2,19,0.044765921353344486,8.66020856543949,9.894350648470917e-05,0.22102417082792167
heater not,2,19,0.044765921353344486,8.66020856543949,9.885586889884754e-05,0.2208284022986203
half inch,2,19,0.044765921353344486,8.66020856543949,9.870071989392785e-05,0.22048182391884102
lets say,2,19,0.044765921353344486,8.66020856543949,9.861700100188451e-05,0.22029480913278865
era,1,19,0.044765921353344486,8.66020856543949,9.824231245358849e-05,0.21945781407724504
not answer,2,19,0.044765921353344486,8.66020856543949,9.755885763331e-05,0.2179310839226619
insulation needs,2,19,0.044765921353344486,8.66020856543949,9.713374844505803e-05,0.2169814571186104
sure good,2,19,0.044765921353344486,8.66020856543949,9.70574702819127e-05,0.21681106374606424
horror,1,19,0.044765921353344486,8.66020856543949,9.682795673304515e-05,0.21629836671687555
house over,2,19,0.044765921353344486,8.66020856543949,9.61664050694283e-05,0.21482056475588135
atm,1,19,0.044765921353344486,8.66020856543949,9.616620540293946e-05,0.21482011873247156
kicked,1,19,0.044765921353344486,8.66020856543949,9.613971118834728e-05,0.21476093484036968
thermometers,1,19,0.044765921353344486,8.66020856543949,9.609500777942552e-05,0.21466107448327146
encountered,1,19,0.044765921353344486,8.66020856543949,9.580469354165144e-05,0.21401255831517432
apologies,1,19,0.044765921353344486,8.66020856543949,9.577525451663896e-05,0.21394679618156354
winter heating,2,19,0.044765921353344486,8.66020856543949,9.574803063546105e-05,0.21388598232951966
slower,1,19,0.044765921353344486,8.66020856543949,9.564099059699605e-05,0.21364687178464753
deciding,1,19,0.044765921353344486,8.66020856543949,9.537595942632003e-05,0.21305483399638428
think most,2,19,0.044765921353344486,8.66020856543949,9.530109709345972e-05,0.21288760336514267
thermostat control,2,19,0.044765921353344486,8.66020856543949,9.521360853731717e-05,0.2126921677447028
retrofits,1,19,0.044765921353344486,8.66020856543949,9.506207853928706e-05,0.21235367365489266
foundation walls,2,19,0.044765921353344486,8.66020856543949,9.478853785483063e-05,0.21174262695645138
master bedroom,2,19,0.044765921353344486,8.66020856543949,9.47624056274742e-05,0.21168425168667826
warm when,2,19,0.044765921353344486,8.66020856543949,9.472169700613219e-05,0.21159331505427728
disconnecting,1,19,0.044765921353344486,8.66020856543949,9.439234906332126e-05,0.21085760375234444
ambient temperature,2,19,0.044765921353344486,8.66020856543949,9.415308832247686e-05,0.21032313303530978
never going,2,19,0.044765921353344486,8.66020856543949,9.408523271266673e-05,0.21017155431703757
aspects,1,19,0.044765921353344486,8.66020856543949,9.384398949964119e-05,0.20963265507017215
boards would,2,19,0.044765921353344486,8.66020856543949,9.374947675348273e-05,0.20942152851831936
north america,2,19,0.044765921353344486,8.66020856543949,9.346045107129052e-05,0.20877589077993597
council house,2,19,0.044765921353344486,8.66020856543949,9.338376175725887e-05,0.2086045789612283
boiler control,2,19,0.044765921353344486,8.66020856543949,9.325907254791735e-05,0.20832604295532928
boot,1,19,0.044765921353344486,8.66020856543949,9.272435868480689e-05,0.2071315766136452
handles,1,19,0.044765921353344486,8.66020856543949,9.260407943959815e-05,0.20686289177130868
confirmed,1,19,0.044765921353344486,8.66020856543949,9.24389240650884e-05,0.20649396074181825
lab,1,19,0.044765921353344486,8.66020856543949,9.227861163051596e-05,0.20613584807547308
lasted years,2,19,0.044765921353344486,8.66020856543949,9.218398376859504e-05,0.2059244643731831
boiler hot,2,19,0.044765921353344486,8.66020856543949,9.217737117502505e-05,0.20590969288324149
cost over,2,19,0.044765921353344486,8.66020856543949,9.215487568304676e-05,0.20585944150608176
not saving,2,19,0.044765921353344486,8.66020856543949,9.213644176596513e-05,0.2058182630459399
boiler when,2,19,0.044765921353344486,8.66020856543949,9.203394971005323e-05,0.2055893119759889
proprietary,1,19,0.044765921353344486,8.66020856543949,9.198388405221223e-05,0.205477473201476
would ideal,2,19,0.044765921353344486,8.66020856543949,9.186316819726178e-05,0.20520781304191482
not realise,2,19,0.044765921353344486,8.66020856543949,9.179620631840077e-05,0.2050582307774676
make huge,2,19,0.044765921353344486,8.66020856543949,9.174771979174993e-05,0.20494991953269695
best luck,2,19,0.044765921353344486,8.66020856543949,9.161083822550019e-05,0.2046441477265739
cheap electricity,2,19,0.044765921353344486,8.66020856543949,9.160811271480557e-05,0.20463805936602592
entire roof,2,19,0.044765921353344486,8.66020856543949,9.121796726542558e-05,0.2037665360340241
utility company,2,19,0.044765921353344486,8.66020856543949,9.112128079226697e-05,0.203550553719273
charge ev,2,19,0.044765921353344486,8.66020856543949,9.105768025861279e-05,0.2034084801692791
lot cheaper,2,19,0.044765921353344486,8.66020856543949,9.090096422806953e-05,0.20305840130168185
wishes,1,19,0.044765921353344486,8.66020856543949,9.07387439116145e-05,0.20269602672845552
fitted new,2,19,0.044765921353344486,8.66020856543949,9.048733896187235e-05,0.2021344277662499
house cool,2,19,0.044765921353344486,8.66020856543949,9.020294292376765e-05,0.20149913192176158
new unit,2,19,0.044765921353344486,8.66020856543949,9.009526913188508e-05,0.20125860567182097
air-to-water,1,19,0.044765921353344486,8.66020856543949,9.007904696466922e-05,0.20122236791165557
old fashioned,2,19,0.044765921353344486,8.66020856543949,8.953377240454009e-05,0.20000431064031027
good would,2,19,0.044765921353344486,8.66020856543949,8.952925913186823e-05,0.19999422870178332
wall assembly,2,19,0.044765921353344486,8.66020856543949,8.930888890934332e-05,0.19950195641996096
power stations,2,19,0.044765921353344486,8.66020856543949,8.929639474801092e-05,0.19947404643630673
temp set,2,19,0.044765921353344486,8.66020856543949,8.900381723919453e-05,0.19882047447805964
seemingly,1,19,0.044765921353344486,8.66020856543949,8.895075875966127e-05,0.19870195021243703
pond,1,19,0.044765921353344486,8.66020856543949,8.891745599706083e-05,0.19862755709911858
shelf,1,19,0.044765921353344486,8.66020856543949,8.867677059277098e-05,0.1980899039088936
not looking,2,19,0.044765921353344486,8.66020856543949,8.857755410950003e-05,0.1978682699510268
so-called,1,19,0.044765921353344486,8.66020856543949,8.852791615205125e-05,0.19775738659165848
aim,1,19,0.044765921353344486,8.66020856543949,8.850137573547982e-05,0.19769809949163
outdoors,1,19,0.044765921353344486,8.66020856543949,8.778896725064039e-05,0.19610669142204892
quieter,1,19,0.044765921353344486,8.66020856543949,8.776669086561627e-05,0.19605692949522902
just cold,2,19,0.044765921353344486,8.66020856543949,8.768560117648519e-05,0.19587578793334534
enable,1,19,0.044765921353344486,8.66020856543949,8.704534581375635e-05,0.1944455585459611
barrier outside,2,19,0.044765921353344486,8.66020856543949,8.703329700315951e-05,0.19441864340553153
capture,1,19,0.044765921353344486,8.66020856543949,8.701612866598006e-05,0.19438029205106275
temperature house,2,19,0.044765921353344486,8.66020856543949,8.690562486081363e-05,0.19413344399829013
chargers,1,19,0.044765921353344486,8.66020856543949,8.686064305061335e-05,0.1940329617366938
inferior,1,19,0.044765921353344486,8.66020856543949,8.683797068069206e-05,0.19398231524213752
memory,1,19,0.044765921353344486,8.66020856543949,8.656929338578053e-05,0.19338213258803594
winter heat,2,19,0.044765921353344486,8.66020856543949,8.637603156794752e-05,0.19295041620202086
redone,1,19,0.044765921353344486,8.66020856543949,8.619608855788055e-05,0.19254845192958547
lose heat,2,19,0.044765921353344486,8.66020856543949,8.61300195067468e-05,0.1924008641013081
official,1,19,0.044765921353344486,8.66020856543949,8.607696346690156e-05,0.19228234528556332
carries,1,19,0.044765921353344486,8.66020856543949,8.587186474813905e-05,0.19182418713185612
below not,2,19,0.044765921353344486,8.66020856543949,8.567542407819768e-05,0.19138536969215494
warm dry,2,19,0.044765921353344486,8.66020856543949,8.551440366006983e-05,0.19102567550233387
wall construction,2,19,0.044765921353344486,8.66020856543949,8.48645149236516e-05,0.18957392667918657
water would,2,19,0.044765921353344486,8.66020856543949,8.481382576341747e-05,0.18946069509877517
point view,2,19,0.044765921353344486,8.66020856543949,8.478630430978886e-05,0.1893992165168615
burners,1,19,0.044765921353344486,8.66020856543949,8.436223867668049e-05,0.18845192085022894
cheaply,1,19,0.044765921353344486,8.66020856543949,8.343644794359493e-05,0.18638385052999998
no avail,2,19,0.044765921353344486,8.66020856543949,8.326685835445328e-05,0.18600501416516108
room air,2,19,0.044765921353344486,8.66020856543949,8.256053470133531e-05,0.18442719864888288
room above,2,19,0.044765921353344486,8.66020856543949,8.249623747691081e-05,0.18428356880171187
heating hours,2,19,0.044765921353344486,8.66020856543949,8.222404832391112e-05,0.18367554121114524
heating day,2,19,0.044765921353344486,8.66020856543949,8.221363072631217e-05,0.183652269942993
would leave,2,19,0.044765921353344486,8.66020856543949,8.180337954139086e-05,0.18273583357238168
vast majority,2,19,0.044765921353344486,8.66020856543949,8.175346005029391e-05,0.182624321311296
thermostat when,2,19,0.044765921353344486,8.66020856543949,8.171301780687309e-05,0.18253397972511132
moisture levels,2,19,0.044765921353344486,8.66020856543949,8.13174931270864e-05,0.18165044004173306
discussed,1,19,0.044765921353344486,8.66020856543949,8.07163815199235e-05,0.18030765162369017
between inside,2,19,0.044765921353344486,8.66020856543949,8.071068373919093e-05,0.1802949236811832
not perfect,2,19,0.044765921353344486,8.66020856543949,8.053037383833245e-05,0.1798921398326497
substantial,1,19,0.044765921353344486,8.66020856543949,8.049776746130701e-05,0.1798193023347502
heat no,2,19,0.044765921353344486,8.66020856543949,8.033044275011939e-05,0.17944552534964828
hot day,2,19,0.044765921353344486,8.66020856543949,8.015600797125951e-05,0.17905586559600883
allows moisture,2,19,0.044765921353344486,8.66020856543949,8.008766843316218e-05,0.17890320585835276
lime based,2,19,0.044765921353344486,8.66020856543949,7.979896567688013e-05,0.1782582894854644
pump systems,2,19,0.044765921353344486,8.66020856543949,7.948384115341787e-05,0.17755435105655343
guttering,1,19,0.044765921353344486,8.66020856543949,7.94197435524766e-05,0.17741116713672445
wall floor,2,19,0.044765921353344486,8.66020856543949,7.890822767520529e-05,0.1762685214325652
downstairs upstairs,2,19,0.044765921353344486,8.66020856543949,7.873028864135913e-05,0.17587103372658977
could easily,2,19,0.044765921353344486,8.66020856543949,7.807070095010487e-05,0.1743976189697527
set low,2,19,0.044765921353344486,8.66020856543949,7.762786420547379e-05,0.1734083916038381
radiating,1,19,0.044765921353344486,8.66020856543949,7.753812357871359e-05,0.17320792521322848
summer heat,2,19,0.044765921353344486,8.66020856543949,7.72293536059606e-05,0.17251818184725187
pump more,2,19,0.044765921353344486,8.66020856543949,7.708383439056962e-05,0.17219311489678668
home automation,2,19,0.044765921353344486,8.66020856543949,7.615189964490502e-05,0.17011131982256336
intake exhaust,2,19,0.044765921353344486,8.66020856543949,7.588755303027212e-05,0.16952081122441262
ventilation air,2,19,0.044765921353344486,8.66020856543949,7.458556737200495e-05,0.16661238084052662
thermodynamics,1,19,0.044765921353344486,8.66020856543949,7.269530807424333e-05,0.16238984003132156
what better,2,18,0.04240982022948425,8.711501859827042,0.00018332875073944616,0.43227900931301744
what exactly,2,18,0.04240982022948425,8.711501859827042,0.0001814064549242371,0.42774634257496635
does insulation,2,18,0.04240982022948425,8.711501859827042,0.00017323298411123402,0.4084737524796169
kind insulation,2,18,0.04240982022948425,8.711501859827042,0.000167324405424756,0.39454165219127324
need house,2,18,0.04240982022948425,8.711501859827042,0.00016465617062932588,0.3882501027789155
audio,1,18,0.04240982022948425,8.711501859827042,0.0001644442667151992,0.3877504451218444
iphone,1,18,0.04240982022948425,8.711501859827042,0.0001542667664954247,0.36375246502029507
swing,1,18,0.04240982022948425,8.711501859827042,0.00015355433029789703,0.36207258004631354
soooo,1,18,0.04240982022948425,8.711501859827042,0.00015165256791455713,0.3575883299998638
ffs,1,18,0.04240982022948425,8.711501859827042,0.00015018921772974096,0.35413783156129974
hive hub,2,18,0.04240982022948425,8.711501859827042,0.0001499728973918326,0.35362776022230835
ppe,1,18,0.04240982022948425,8.711501859827042,0.00014834192676941977,0.349782022104138
what hell,2,18,0.04240982022948425,8.711501859827042,0.0001483165089593596,0.34972208832011664
jay,1,18,0.04240982022948425,8.711501859827042,0.00014710190281115687,0.346858114500774
gassing,1,18,0.04240982022948425,8.711501859827042,0.00014587117169879106,0.3439561189117661
shorts,1,18,0.04240982022948425,8.711501859827042,0.00014040998275432828,0.33107893878010863
how doing,2,18,0.04240982022948425,8.711501859827042,0.0001399307417735416,0.32994891517191255
did wrong,2,18,0.04240982022948425,8.711501859827042,0.00013856515757688576,0.3267289435019868
should using,2,18,0.04240982022948425,8.711501859827042,0.00013651762967539834,0.3219009864618296
reminds,1,18,0.04240982022948425,8.711501859827042,0.00013643187401641744,0.32169877938215585
line sets,2,18,0.04240982022948425,8.711501859827042,0.00013630026851662935,0.3213884609250722
duracell,1,18,0.04240982022948425,8.711501859827042,0.00013626350524799556,0.3213017751800375
exhaust vents,2,18,0.04240982022948425,8.711501859827042,0.00013601145368350844,0.3207074515938416
where got,2,18,0.04240982022948425,8.711501859827042,0.0001352077493220359,0.3188123613597316
tia,1,18,0.04240982022948425,8.711501859827042,0.0001351024766008871,0.3185641341317473
pleasure,1,18,0.04240982022948425,8.711501859827042,0.00013401266651110586,0.3159944224850481
ship,1,18,0.04240982022948425,8.711501859827042,0.00013340752807668456,0.31456753967548456
where insulation,2,18,0.04240982022948425,8.711501859827042,0.0001316019367581,0.31031005565689107
just insulate,2,18,0.04240982022948425,8.711501859827042,0.0001310775163934244,0.30907350157145064
just stick,2,18,0.04240982022948425,8.711501859827042,0.0001305554017427536,0.30784238423153837
working fine,2,18,0.04240982022948425,8.711501859827042,0.0001302029328587607,0.3070112821846878
protective,1,18,0.04240982022948425,8.711501859827042,0.00012983746801289656,0.3061495363817427
r13,1,18,0.04240982022948425,8.711501859827042,0.00012956216297950796,0.30550038240773647
danfoss,1,18,0.04240982022948425,8.711501859827042,0.00012947418741832484,0.3052929409219979
hi would,2,18,0.04240982022948425,8.711501859827042,0.0001292345234862973,0.30472782668493975
big time,2,18,0.04240982022948425,8.711501859827042,0.0001291089678275413,0.30443177341690747
shield valve,2,18,0.04240982022948425,8.711501859827042,0.00012874790199216585,0.3035804002363053
not fall,2,18,0.04240982022948425,8.711501859827042,0.00012835430303625243,0.3026523157648701
hi not,2,18,0.04240982022948425,8.711501859827042,0.00012815585308880733,0.3021843818137916
going insulate,2,18,0.04240982022948425,8.711501859827042,0.00012753048473904222,0.30070979798773156
open energy,2,18,0.04240982022948425,8.711501859827042,0.00012733557239437678,0.3002502055074741
dyi,1,18,0.04240982022948425,8.711501859827042,0.00012660846194938866,0.29853571947321683
upload,1,18,0.04240982022948425,8.711501859827042,0.00012630070487076823,0.2978100453794454
not job,2,18,0.04240982022948425,8.711501859827042,0.00012577620709974832,0.29657330877414545
having trouble,2,18,0.04240982022948425,8.711501859827042,0.000125580789251109,0.2961125243436011
when remove,2,18,0.04240982022948425,8.711501859827042,0.00012551599203540834,0.2959597361088242
curiosity,1,18,0.04240982022948425,8.711501859827042,0.00012543395055332173,0.29576628685192413
doing thing,2,18,0.04240982022948425,8.711501859827042,0.0001251360263313932,0.29506379808796235
real problem,2,18,0.04240982022948425,8.711501859827042,0.00012473033850661153,0.29410720873533963
cut size,2,18,0.04240982022948425,8.711501859827042,0.0001243573551404254,0.2932277346791709
programming,1,18,0.04240982022948425,8.711501859827042,0.00012435414374148686,0.2932201623788848
mechanism,1,18,0.04240982022948425,8.711501859827042,0.00012431633582458924,0.2931310134112801
bonding,1,18,0.04240982022948425,8.711501859827042,0.0001240605481033282,0.2925278801749755
bullshit,1,18,0.04240982022948425,8.711501859827042,0.00012380845890804556,0.29193346785745433
tosot,1,18,0.04240982022948425,8.711501859827042,0.00012379051395198094,0.291891154647996
osb board,2,18,0.04240982022948425,8.711501859827042,0.00012366640781209367,0.2915985192649273
inspiration,1,18,0.04240982022948425,8.711501859827042,0.0001234412184011419,0.2910675351444259
jam,1,18,0.04240982022948425,8.711501859827042,0.00012293347962098305,0.2898703153085213
blowing cold,2,18,0.04240982022948425,8.711501859827042,0.00012274989819569145,0.28943744050665177
just insulation,2,18,0.04240982022948425,8.711501859827042,0.00012274454855083815,0.2894248263412902
foam spray,2,18,0.04240982022948425,8.711501859827042,0.00012271858945168022,0.289363616227648
clicking,1,18,0.04240982022948425,8.711501859827042,0.0001224296631102519,0.28868234396602344
insulation without,2,18,0.04240982022948425,8.711501859827042,0.00012228011403988008,0.2883297155663683
cts,1,18,0.04240982022948425,8.711501859827042,0.0001220389836039431,0.28776114339456427
work good,2,18,0.04240982022948425,8.711501859827042,0.00012202197332065713,0.2877210340915917
colored,1,18,0.04240982022948425,8.711501859827042,0.00012140255425085305,0.2862604783371642
ecobee thermostat,2,18,0.04240982022948425,8.711501859827042,0.00012048294487828403,0.28409209052605605
wires red,2,18,0.04240982022948425,8.711501859827042,0.0001204579706605695,0.28403320270814175
insulation right,2,18,0.04240982022948425,8.711501859827042,0.00012031052385834226,0.2836855313399789
commission,1,18,0.04240982022948425,8.711501859827042,0.00011972597012868409,0.28230718612065214
compliant,1,18,0.04240982022948425,8.711501859827042,0.00011866681335335859,0.27980975328647767
warm deck,2,18,0.04240982022948425,8.711501859827042,0.00011836972744539539,0.27910924122027314
loves,1,18,0.04240982022948425,8.711501859827042,0.00011830536210206119,0.27895747131654347
goodman,1,18,0.04240982022948425,8.711501859827042,0.00011812394899845154,0.2785297092967377
don,1,18,0.04240982022948425,8.711501859827042,0.000118106323710629,0.2784881498472348
connected grid,2,18,0.04240982022948425,8.711501859827042,0.00011805889181846601,0.27837630808061964
algorithm,1,18,0.04240982022948425,8.711501859827042,0.00011805797512282505,0.27837414656322573
window not,2,18,0.04240982022948425,8.711501859827042,0.00011787401996402521,0.2779403905185068
chicago,1,18,0.04240982022948425,8.711501859827042,0.00011734253365863608,0.2766871753374162
witch,1,18,0.04240982022948425,8.711501859827042,0.00011730896566011355,0.27660802386178884
water inside,2,18,0.04240982022948425,8.711501859827042,0.00011723407719135759,0.27643144101293277
no wire,2,18,0.04240982022948425,8.711501859827042,0.00011706024476530336,0.27602155380965393
madness,1,18,0.04240982022948425,8.711501859827042,0.00011684100222576708,0.27550459208156847
really easy,2,18,0.04240982022948425,8.711501859827042,0.00011673502760875064,0.2752547098221224
just build,2,18,0.04240982022948425,8.711501859827042,0.00011641677624865562,0.2745042907956495
sell house,2,18,0.04240982022948425,8.711501859827042,0.0001158231640255363,0.27310458615199096
space like,2,18,0.04240982022948425,8.711501859827042,0.00011575083819971646,0.2729340458728092
would spray,2,18,0.04240982022948425,8.711501859827042,0.00011540271888404705,0.27211319986642274
roof build,2,18,0.04240982022948425,8.711501859827042,0.00011487803515745711,0.2708760247882196
tiles not,2,18,0.04240982022948425,8.711501859827042,0.00011479404284548245,0.27067797558282286
free energy,2,18,0.04240982022948425,8.711501859827042,0.00011454508257618078,0.2700909410989356
esphome,1,18,0.04240982022948425,8.711501859827042,0.00011448284790283915,0.2699441951966779
need vent,2,18,0.04240982022948425,8.711501859827042,0.00011408875874580658,0.2690149548582371
proper way,2,18,0.04240982022948425,8.711501859827042,0.00011408309484213686,0.26900159968804527
confused why,2,18,0.04240982022948425,8.711501859827042,0.00011370258855628748,0.2681043870052505
surprising,1,18,0.04240982022948425,8.711501859827042,0.00011364902577841377,0.2679780889507342
run through,2,18,0.04240982022948425,8.711501859827042,0.00011327637839109641,0.2670994071140725
taxes,1,18,0.04240982022948425,8.711501859827042,0.00011312648990254776,0.266745978385213
after installing,2,18,0.04240982022948425,8.711501859827042,0.00011298917619070311,0.2664222002812229
driver,1,18,0.04240982022948425,8.711501859827042,0.00011294675451527948,0.2663221723273337
greenstar,1,18,0.04240982022948425,8.711501859827042,0.0001129362753883134,0.2662974631281214
what options,2,18,0.04240982022948425,8.711501859827042,0.00011289263003417876,0.2661945498078138
want replace,2,18,0.04240982022948425,8.711501859827042,0.00011260008039761024,0.2655047340175429
build home,2,18,0.04240982022948425,8.711501859827042,0.0001125345331583654,0.26535017726891685
nailing,1,18,0.04240982022948425,8.711501859827042,0.00011209123421280708,0.2643049029830095
completely wrong,2,18,0.04240982022948425,8.711501859827042,0.00011191316694877285,0.2638850302670426
not insulating,2,18,0.04240982022948425,8.711501859827042,0.00011190659186154164,0.263869526576634
fabulous,1,18,0.04240982022948425,8.711501859827042,0.00011168716397240671,0.26335212780449213
labels,1,18,0.04240982022948425,8.711501859827042,0.00011168233820880798,0.2633407489220243
manufactured,1,18,0.04240982022948425,8.711501859827042,0.00011136368585748192,0.26258938438050583
not recommended,2,18,0.04240982022948425,8.711501859827042,0.00011134027023720794,0.2625341716487676
air comes,2,18,0.04240982022948425,8.711501859827042,0.00011128093674918464,0.26239426658031356
not old,2,18,0.04240982022948425,8.711501859827042,0.00011106401042323808,0.26188276635519414
good choice,2,18,0.04240982022948425,8.711501859827042,0.00011081424844152975,0.2612938414779915
centers,1,18,0.04240982022948425,8.711501859827042,0.00011034853661000271,0.2601957188521303
legionella,1,18,0.04240982022948425,8.711501859827042,0.00011034808434289886,0.26019465243142537
not gas,2,18,0.04240982022948425,8.711501859827042,0.00011028781714437324,0.26005254572547964
engine,1,18,0.04240982022948425,8.711501859827042,0.00011022035895116878,0.2598934830535809
spray foaming,2,18,0.04240982022948425,8.711501859827042,0.00010981080732633291,0.25892778307508596
heating what,2,18,0.04240982022948425,8.711501859827042,0.00010973823552751647,0.2587566628052434
saved money,2,18,0.04240982022948425,8.711501859827042,0.00010965168390914433,0.2585525788975451
existing thermostat,2,18,0.04240982022948425,8.711501859827042,0.00010920273765068377,0.2574939885615539
minnesota,1,18,0.04240982022948425,8.711501859827042,0.00010914435680739188,0.25735632977645184
diagrams,1,18,0.04240982022948425,8.711501859827042,0.00010912873815125495,0.25731950185298413
hi scott,2,18,0.04240982022948425,8.711501859827042,0.00010911370468388518,0.2572840537721188
pump works,2,18,0.04240982022948425,8.711501859827042,0.00010908464278144404,0.25721552742071274
not lose,2,18,0.04240982022948425,8.711501859827042,0.00010897016214512355,0.25694558844030435
forward seeing,2,18,0.04240982022948425,8.711501859827042,0.00010890691120516262,0.2567964462378176
vancouver,1,18,0.04240982022948425,8.711501859827042,0.00010873789253400272,0.2563979096011487
tapes,1,18,0.04240982022948425,8.711501859827042,0.00010871727570945518,0.2563492962742448
use lot,2,18,0.04240982022948425,8.711501859827042,0.00010861261264977936,0.25610250659414363
chosen,1,18,0.04240982022948425,8.711501859827042,0.00010842772107546091,0.25566654253365484
loaded,1,18,0.04240982022948425,8.711501859827042,0.0001084218407252236,0.2556526769944814
nests,1,18,0.04240982022948425,8.711501859827042,0.0001083696313874284,0.2555295702764791
furnace ac,2,18,0.04240982022948425,8.711501859827042,0.00010835904241206965,0.25550460206085956
storage heaters,2,18,0.04240982022948425,8.711501859827042,0.00010813455246997623,0.2549752672490667
corning,1,18,0.04240982022948425,8.711501859827042,0.00010802852494905386,0.25472526024514963
wall wall,2,18,0.04240982022948425,8.711501859827042,0.00010791714280011839,0.25446262732585695
wave,1,18,0.04240982022948425,8.711501859827042,0.00010787482512800031,0.2543628446059843
just house,2,18,0.04240982022948425,8.711501859827042,0.00010773070993138874,0.254023028978774
