video_id,topic_01_relative_weight,topic_02_relative_weight,topic_03_relative_weight,topic_04_relative_weight,topic_05_relative_weight,topic_06_relative_weight,topic_07_relative_weight,topic_08_relative_weight,topic_09_relative_weight,topic_10_relative_weight,topic_11_relative_weight,topic_12_relative_weight,topic_13_relative_weight,topic_14_relative_weight,topic_15_relative_weight,topic_16_relative_weight,modelled_comment_count,dominant_topic_number,secondary_topic_number,dominant_topic_label,dominant_relative_weight,secondary_relative_weight,dominance_margin,effective_topic_count,creator_type,video_type,_video_publication_date,publication_year
Smyw6phvDHs,0.25526661766136033,0.0032564256019797047,0.053690677783161445,0.0743705993224456,0.0758932970235519,0.16089874653559819,0.04679971583787277,0.023324527248290525,0.05177809318169004,0.032402342621376236,0.019367417481455762,0.053196796634611625,0.014338694938808993,0.08029375358197689,0.0055226549110977685,0.04959963963472225,48,1,6,Situated household retrofit experience and building context,0.25526661766136033,0.16089874653559819,0.09436787112576214,10.762188765042175,training_educational,how_to_installation_demo,2023-01-13 19:00:15+00:00,2023
SnGyikFzYME,0.15122495397754232,0.0,0.0,0.002453610248000417,0.0,0.6894247977403621,0.0,0.02142417657104049,0.0,0.0,0.009288703027761802,0.038222609708087586,0.0,0.05530187131665436,0.0,0.032659277410550816,1,6,1,"Praise, gratitude and social endorsement",0.6894247977403621,0.15122495397754232,0.5381998437628198,2.9423798299988033,installer_tradesperson,how_to_installation_demo,2025-01-04 11:30:16+00:00,2025
Ss2fxauPqAQ,0.006825258849774478,0.001885355103263261,0.12971613036612498,0.001913514677658857,0.0,0.2339660771354548,0.0,0.0,2.7944427923498972e-05,0.0,0.002585242625960008,0.1471652160822974,0.44936510291646153,0.012511882008330229,0.000290484873352395,0.013747790933398597,2,13,6,"Wall, cavity and floor insulation",0.44936510291646153,0.2339660771354548,0.21539902578100673,4.203409575003896,installer_tradesperson,problem_warning_mistakes,2022-07-12 21:39:23+00:00,2022
StggEnv7e8E,0.5187486286161148,0.0,0.0,0.006453742594776358,0.048589161919690455,0.0,0.0,0.023867653853505456,0.05373875479790756,0.01939160266656271,0.32921045555144274,0.0,0.0,0.0,0.0,0.0,1,1,11,Situated household retrofit experience and building context,0.5187486286161148,0.32921045555144274,0.18953817306467208,3.348342149686881,installer_tradesperson,how_to_installation_demo,2025-08-05 19:07:22+00:00,2025
T5ekQvwpMZo,0.06118701829867302,0.0026470821534951647,0.01635363213605577,0.14183518526530386,0.041583338339567004,0.16207392808629942,0.047964280510198014,0.02196722724961723,0.12280250529760534,0.03856936008152255,0.005427373911373382,0.001938527900946046,0.004173074989952008,0.2889665438487316,0.011044729619795478,0.031466192310864054,13,14,6,Thermostat wiring and smart heating controls,0.2889665438487316,0.16207392808629942,0.1268926157624322,8.596660060310214,installer_tradesperson,how_to_installation_demo,2023-11-08 15:31:21+00:00,2023
T9_KR_n9OOA,0.18516980140282244,0.02064451901646455,0.034712722346375124,0.039772044057590855,0.0,0.08386531441711528,0.13324816844131643,0.03529778849796885,0.0755493993273721,0.10823934153147519,0.0029436940202764213,0.035759827501062165,0.1839376955389213,0.014178826457719737,0.030031731056432445,0.016649126387087085,18,1,13,Situated household retrofit experience and building context,0.18516980140282244,0.1839376955389213,0.0012321058639011284,10.4758922882662,diy_renovator_homeowner,how_to_installation_demo,2024-01-30 03:43:14+00:00,2024
TChYcSSNXrI,0.13782390596504318,0.00400382692416106,0.11868070078858242,0.041366789683101826,0.04866047038661162,0.11473113518049341,0.04823859687958844,0.0242796562282151,0.05328260873216184,0.032102526429942185,0.028990996876245977,0.1344583638303952,0.020366851439804535,0.006604626617031515,0.012601199546311257,0.17380774449231046,65,16,1,"Prospective choices, recommendations and alternatives",0.17380774449231046,0.13782390596504318,0.035983838527267276,11.276804598030903,diy_renovator_homeowner,practical_advice_explainer,2023-04-10 14:03:56+00:00,2023
TEfIQhTB26Y,0.0,0.011084432214427639,0.005660573563607362,0.30219157704770266,0.0,0.0,0.020508762959876598,0.2932060115876443,0.0,0.15818149385743718,0.1769878057163249,0.0,0.0,0.0038665771437153365,0.028312765909264,0.0,3,4,8,"Implementation, cost and how-to questions",0.30219157704770266,0.2932060115876443,0.008985565460058353,4.957204612884653,installer_tradesperson,how_to_installation_demo,2023-09-10 05:22:48+00:00,2023
TEriYzt5qEQ,0.17196135533027157,0.008241496145703096,0.019416654778195923,0.18383464830618937,0.004519539441079757,0.09303182630034519,0.014848568294925923,0.06304921600774907,0.10049597299421056,0.03009144174480811,0.05449127241063066,0.07168118378068614,0.13676616773401123,0.007340259646273771,0.0033795187485361096,0.03685087833638351,20,4,1,"Implementation, cost and how-to questions",0.18383464830618937,0.17196135533027157,0.011873292975917799,10.434540937039877,installer_tradesperson,practical_advice_explainer,2022-08-19 02:48:34+00:00,2022
TKB3QpMjxpk,0.08252876541665363,0.0053093771464820414,0.18430353659256782,0.010257322494491317,0.0016429031082490027,0.057696250217799255,0.1106279146439882,0.03276066592672441,0.1785257523292705,0.27674938558306683,0.0,0.0,0.0,0.017427639375677175,0.008204871025552478,0.03396561613947726,3,10,3,"Implementation follow-up, outcomes and retrospective questions",0.27674938558306683,0.18430353659256782,0.09244584899049901,7.470914295064651,diy_renovator_homeowner,how_to_installation_demo,2026-05-30 06:13:56+00:00,2026
TKctXuFdIM8,0.09393256226761908,0.0003375227000140565,0.0020822132792191685,0.03543037449695483,0.08266235981752049,0.3094224653083611,0.06191531206995114,0.006780113302030077,0.07026831590273466,0.0042044673888739365,0.00397822723479643,0.0020047871513302474,0.006634609356276976,0.2919310419122561,0.0028330470661912825,0.02558258074587039,8,6,14,"Praise, gratitude and social endorsement",0.3094224653083611,0.2919310419122561,0.017491423396104988,6.542822303648286,installer_tradesperson,how_to_installation_demo,2024-03-01 16:17:21+00:00,2024
TlEkLfivbW0,0.10619601195167405,0.17483560680592203,0.27550988338986604,0.0,0.044319023413133735,0.033319665887290566,0.01118010833179188,0.0,0.014642703691068633,0.07597912968906644,0.0016124060624988536,0.008900836787204427,0.16530143552331014,0.0041120652375795826,0.02491009459551927,0.05918102863407432,3,3,2,Clarification and specification questions,0.27550988338986604,0.17483560680592203,0.10067427658394401,8.07996757109262,installer_tradesperson,how_to_installation_demo,2024-08-31 14:00:23+00:00,2024
TlNdA8aB8iE,0.09105689655766515,0.06819727127204922,0.08274905868655504,0.06293323651367468,0.04299919594713576,0.05780704937711169,0.022345241226979617,0.031463221367744106,0.006487972849155201,0.01562633062149756,0.08074195389046306,0.2340353750817424,0.10869257565817299,0.018282690539073037,0.02506877731042911,0.05151315310055139,14,12,13,Roof and attic ventilation and airflow,0.2340353750817424,0.10869257565817299,0.1253427994235694,11.89070036302667,builder_contractor,practical_advice_explainer,2025-01-23 18:46:01+00:00,2025
TozuzG0Vb_c,0.16151404969425337,0.005017626975439074,0.0583575540973457,0.10541350098766444,0.008463135858307734,0.06366822889865088,0.07210607714775197,0.013145610466480969,0.06772130191937169,0.02221063877262519,0.024559688500617235,0.22772149202368258,0.022500401514831625,0.029088351825422482,0.0140773151965659,0.10443502612098916,35,12,1,Roof and attic ventilation and airflow,0.22772149202368258,0.16151404969425337,0.06620744232942921,10.648086437968406,installer_tradesperson,how_to_installation_demo,2022-10-04 20:41:01+00:00,2022
TxKvs49Ao_s,0.11640355170336895,0.011090704039935896,0.011680386796562605,0.12347868490114892,0.0,0.16556509901686653,0.017379981840887678,0.022299256035881173,0.010410714278325512,0.133685194928467,0.015092290266079524,0.054263036092438335,0.17940462307082455,0.004253362546607561,0.026706790877525904,0.1082863236050798,7,13,6,"Wall, cavity and floor insulation",0.17940462307082455,0.16556509901686653,0.013839524053958024,9.68323130090939,builder_contractor,how_to_installation_demo,2025-04-30 14:44:55+00:00,2025
Tz0W9xCBxS0,0.11697060248069453,0.0017905979059871506,0.04554138040374333,0.07371174307085623,0.19839852093320215,0.18602616976365272,0.038815442698911407,0.055949146615962356,0.05385132428520254,0.06306652833734534,0.01136319723567632,0.025579780496365636,0.015074985532632411,0.013999611591910427,0.006361224047320855,0.09349974460053659,135,5,6,Heat pumps and heating systems,0.19839852093320215,0.18602616976365272,0.012372351169549434,10.691347640628203,installer_tradesperson,how_to_installation_demo,2025-12-03 20:32:11+00:00,2025
TzwC35L8kNE,0.15326901033567905,0.0034851693091871405,0.07905403817125711,0.18133167042605308,0.006758761231112194,0.02213163702351436,0.12045272656564941,0.17027748279488109,0.048093972504541824,0.03230194507511543,0.014535108381664618,0.033680584677164435,0.015039493721168914,0.040925854606937394,0.01446297435206049,0.06419957082401345,42,4,8,"Implementation, cost and how-to questions",0.18133167042605308,0.17027748279488109,0.011054187631171997,10.547634545746586,installer_tradesperson,project_walkthrough,2024-09-09 22:01:55+00:00,2024
U-hVUczzlL4,0.1863167063583484,0.004497947336035896,0.0413245630808379,0.04451574998638692,0.0764774945783692,0.12937876371404486,0.03030767343021823,0.0257350445071942,0.05976289243192503,0.017797751958433937,0.009963241127466127,0.15946229509834142,0.05756151495253586,0.024800214849867004,0.02436858417796191,0.10772956241203313,109,1,12,Situated household retrofit experience and building context,0.1863167063583484,0.15946229509834142,0.026854411260006983,11.407214878352203,diy_renovator_homeowner,how_to_installation_demo,2024-12-01 19:51:09+00:00,2024
U3I3pQSVicY,0.0794307569825251,0.07200006810566652,0.005587990711251181,0.043288576144542214,0.19761078274874264,0.02060714922875526,0.10917856816271461,0.05611041172606956,0.18312039849604775,0.08835180107775077,0.008573731772911904,0.03796979235539181,0.012136704428331849,0.025167312975000727,0.04201470258176055,0.01885125250253755,12,5,9,Heat pumps and heating systems,0.19761078274874264,0.18312039849604775,0.014490384252694888,11.065959948306016,installer_tradesperson,how_to_installation_demo,2024-10-01 16:00:56+00:00,2024
U522et_9P70,0.08464119891374967,0.010355963871508285,0.044443015745484274,0.03649366635545736,0.01777834561130562,0.03962800038163065,0.04353675626265407,0.030838015124996686,0.04274397269284561,0.024892619184482104,0.015185684050272902,0.5077404310868424,0.03406429430490843,0.011726240420301503,0.0073276260567278016,0.04860416993683254,214,12,1,Roof and attic ventilation and airflow,0.5077404310868424,0.08464119891374967,0.42309923217309275,6.9831920003079135,builder_contractor,practical_advice_explainer,2024-08-08 19:00:30+00:00,2024
U6eMXxoA3U4,0.0,0.0,8.079771969726853e-05,0.06891486805610163,0.008869250375573682,0.1868403022380561,0.0,0.004062971389556573,0.0035304724594019464,0.0,0.2319946051750566,0.0,0.1772073367331104,0.01857596395777395,0.2934205906461369,0.006502841249534932,2,15,11,Vapour barriers and moisture control,0.2934205906461369,0.2319946051750566,0.0614259854710803,5.446110992729546,diy_renovator_homeowner,how_to_installation_demo,2023-07-10 16:00:31+00:00,2023
U6nF9-ZeseM,0.035037561158822096,0.1172783511724177,0.05117388605399065,0.0018832952374255414,0.003147939430305826,0.032555242194262465,0.1789947555419785,0.002074867566917105,0.007774618134073166,0.0037581006925063534,0.0594386080402947,0.1307714391484911,0.12557038717789767,0.021597490062252023,0.20245230031885317,0.026491158069511956,7,15,7,Vapour barriers and moisture control,0.20245230031885317,0.1789947555419785,0.023457544776874673,9.380063291511362,diy_renovator_homeowner,how_to_installation_demo,2022-08-17 23:47:53+00:00,2022
U7DpZVckWsU,0.2649631272780986,0.0004957632520681044,0.020240387302596342,0.008254941882034218,0.14958792469072213,0.020068060296707317,0.057373527044397625,0.09721811579783313,0.055907215570016655,0.013530835637728866,0.0027966835721613434,0.06879723818107361,0.001250519402902816,0.20954121165744827,0.0,0.029974448434210946,9,1,14,Situated household retrofit experience and building context,0.2649631272780986,0.20954121165744827,0.05542191562065035,8.07243126420664,installer_tradesperson,how_to_installation_demo,2025-02-01 20:20:03+00:00,2025
U9IlMWrsE24,0.13075991879650892,0.18306753800259223,0.06248778306473395,0.01922823056055166,0.009757451460459499,0.040616223407729746,0.10302710246031212,0.018227688109475216,0.03554150146282953,0.020261861830324124,0.02129365745075183,0.07458954587220672,0.05847500357472874,0.008027003801188827,0.07624423649592676,0.13839525364968014,97,2,16,Spray foam and foam insulation,0.18306753800259223,0.13839525364968014,0.044672284352912095,11.662858501632074,diy_renovator_homeowner,problem_warning_mistakes,2026-03-27 22:00:00+00:00,2026
UCGpRpKKGV8,0.09702508387469047,0.015704485888342525,0.04713057104711665,0.05794734275839505,0.00937832087848818,0.11611607848227253,0.04348745411320869,0.02697574629540024,0.03846854360333551,0.0802393195890295,0.027325696551179987,0.06368735113096095,0.19746166728844405,0.01179567259993748,0.08504024322428667,0.08221642267491153,126,13,6,"Wall, cavity and floor insulation",0.19746166728844405,0.11611607848227253,0.08134558880617153,12.396418735162612,diy_renovator_homeowner,how_to_installation_demo,2021-09-14 19:14:36+00:00,2021
UFQrJ_okXBg,0.12601351444433748,0.0,0.08376632923458582,0.32418006434181434,0.03426557409027053,0.0016135919717720079,0.10427936608524034,0.037843781876649815,0.15024121428350523,0.014863442005602658,0.0022104173741624754,0.0,0.0,0.10322930396194324,0.0014451409676925321,0.01604825936242351,9,4,9,"Implementation, cost and how-to questions",0.32418006434181434,0.15024121428350523,0.1739388500583091,7.319741001334776,installer_tradesperson,how_to_installation_demo,2022-11-28 09:50:58+00:00,2022
UG7qWFqYQGU,0.254541874054507,0.008655904967319371,0.0876641502405299,0.08581514293146095,0.009869652278045407,0.02902538223642785,0.13632423727902482,0.06218591392854821,0.08764493523701801,0.05888315885856577,0.02202712139116997,0.011188439200164485,0.008846010112517008,0.025589074733052806,0.014876362798445383,0.09686263975320308,151,1,7,Situated household retrofit experience and building context,0.254541874054507,0.13632423727902482,0.1182176367754822,10.433422917394855,installer_tradesperson,problem_warning_mistakes,2023-04-19 22:36:21+00:00,2023
UHq1aRh2tBg,0.037083642152152096,0.0,0.17116963428713816,0.07269067149201336,0.004416494850700927,0.043525018519897166,0.023129578528814167,0.024233625818779667,0.0456310514910466,0.05979694395208689,0.07371018136848577,0.00028469893075224736,0.0,0.4336867504130981,0.00012535570755946822,0.010516352487475419,9,14,3,Thermostat wiring and smart heating controls,0.4336867504130981,0.17116963428713816,0.26251711612595996,6.473348345586235,installer_tradesperson,how_to_installation_demo,2024-10-26 19:44:15+00:00,2024
UQNhNtLQnAU,0.13730037261930367,0.007644355088683219,0.019598997038556998,0.04829701681234109,0.31381196815605183,0.008253211417528047,0.02935563298460259,0.16389065678642822,0.040116546242482905,0.008575447899330851,0.007678543774975394,0.00863811149161335,0.02785806091062609,0.045766815231825214,0.012250275344389598,0.12096398820126093,11,5,8,Heat pumps and heating systems,0.31381196815605183,0.16389065678642822,0.1499213113696236,8.45847993592485,installer_tradesperson,how_to_installation_demo,2025-09-20 07:44:14+00:00,2025
URSCpyiBgL4,0.2505939669571174,0.03629341730707252,0.0,0.005805481244152485,0.0016025007977118284,0.011670550065840413,0.0,0.00475291957352489,0.2519638854741864,0.0,0.004992614492983563,0.2894153312559383,0.07298500398915896,0.004932810516373504,0.02296150997700729,0.04203000834893242,3,12,9,Roof and attic ventilation and airflow,0.2894153312559383,0.2519638854741864,0.03745144578175191,5.780325479059118,installer_tradesperson,practical_advice_explainer,2025-03-03 20:23:25+00:00,2025
URlv-8dTvIk,0.1212650634253927,0.00034609254854479226,0.0,0.2367686922374227,0.06669095948474149,0.0,0.0,0.3364183789499504,0.0,0.23851081335394797,0.0,0.0,0.0,0.0,0.0,0.0,2,8,10,"Solar PV, batteries and power systems",0.3364183789499504,0.23851081335394797,0.09790756559600244,4.431089777835501,diy_renovator_homeowner,how_to_installation_demo,2022-09-19 15:15:01+00:00,2022
URp35fvVubQ,0.3717834491981207,0.0011420849507570014,0.06592594550433893,0.05994060976606748,0.062410446129435714,0.03579678477628168,0.0021871594988889863,0.12093358732282708,0.0,0.017002365762479828,0.020645282814449495,0.005688009569341168,0.0,0.08942029286114746,0.05488477070534022,0.0922392111405243,2,1,8,Situated household retrofit experience and building context,0.3717834491981207,0.12093358732282708,0.25084986187529357,7.8348939673259,installer_tradesperson,how_to_installation_demo,2024-11-24 14:00:14+00:00,2024
UUalCAU4W8g,0.14272230748637407,0.22031618000113254,0.06937872380394834,0.0630942746747269,0.01726298525464652,0.017017410185290176,0.034139399259941715,0.02161990012346407,0.05466943162088787,0.025869582398799378,0.018577696957051984,0.05648632688380047,0.12218380932003378,0.01503921000201734,0.05199603281977033,0.0696267292081145,217,2,1,Spray foam and foam insulation,0.22031618000113254,0.14272230748637407,0.07759387251475847,11.672332903289613,installer_tradesperson,how_to_installation_demo,2023-06-18 17:45:05+00:00,2023
UdxFFvSvbnU,0.09173000329284932,0.05960294402469598,0.03991722365165254,0.032327820806132286,0.010302545545672349,0.12260365620819211,0.05364959309917995,0.012806381933122122,0.03459639851888325,0.10720214794917166,0.01630613451525163,0.06258921849472879,0.16761382225620355,0.007726334564276136,0.05861014243733931,0.12241563270264905,71,13,6,"Wall, cavity and floor insulation",0.16761382225620355,0.12260365620819211,0.045010166048011446,12.189825861261781,installer_tradesperson,how_to_installation_demo,2022-06-22 15:07:56+00:00,2022
UiWshacdEbI,0.14268811387888528,0.022231404718792164,0.03305647884588306,0.0933256945484881,0.022568645537178078,0.10447257839137498,0.07605824280384003,0.07127664896134077,0.05641049816969979,0.10710411746991405,0.04541624550119748,0.059164959034033335,0.059920092886161305,0.013881258966391826,0.035629842242816435,0.05679517804400334,15,1,10,Situated household retrofit experience and building context,0.14268811387888528,0.10710411746991405,0.035583996408971225,13.751455877952484,diy_renovator_homeowner,how_to_installation_demo,2022-11-12 20:25:03+00:00,2022
UuLpYGd9-DQ,0.2442740799998596,0.0024142823104831173,0.01381225737715478,0.04875702528212247,0.1552457315864248,0.005465079823438165,0.03123185195241916,0.051300870426412716,0.09926612038657483,0.027060477883403208,0.04118633797066623,0.12064448177546598,0.06771193079690754,0.02422327184108629,0.0065550114159753335,0.06085118917160582,19,1,5,Situated household retrofit experience and building context,0.2442740799998596,0.1552457315864248,0.0890283484134348,10.306707955738561,installer_tradesperson,practical_advice_explainer,2023-08-22 17:10:37+00:00,2023
Ux7N5-2F7X8,0.17649943222346906,0.062089417912525396,0.07901094743046576,0.002149431189774247,0.06377300761645548,0.05111075732965836,0.005421618435582574,0.021217729070162127,0.0,0.011612649383200701,0.0039005245433126993,0.1846169614162121,0.040005087571541774,0.0322089968947226,0.032264787163747026,0.23411865181917013,6,16,12,"Prospective choices, recommendations and alternatives",0.23411865181917013,0.1846169614162121,0.04950169040295804,9.073929254969416,training_educational,how_to_installation_demo,2025-12-08 23:00:45+00:00,2025
UzERzNahYXM,0.18721291540243365,0.0027454403672911537,0.10035656446166387,0.10122816592810079,0.004448630399723621,0.05180266255201266,0.035350488084481824,0.034311667804996004,0.042060422933222756,0.315326523857592,0.008512313055188443,0.04081317501525578,0.01624404801437782,0.02656307941347002,0.008369794274524675,0.02465410843566496,7,10,1,"Implementation follow-up, outcomes and retrospective questions",0.315326523857592,0.18721291540243365,0.12811360845515837,8.72948480699605,installer_tradesperson,how_to_installation_demo,2024-06-17 17:00:16+00:00,2024
V-FTvu8X5r4,0.23623006428529675,0.014408228575116795,0.0,0.0,0.0,0.004704877999868111,0.294160002628206,0.019188541387350683,0.3157178395410495,0.0758103027411823,0.0,0.0,0.007421558477247568,0.0009318916146534665,0.021761288276313982,0.009665404473714747,1,9,7,Performance checking and troubleshooting,0.3157178395410495,0.294160002628206,0.021557836912843464,4.921194955107118,diy_renovator_homeowner,how_to_installation_demo,2024-05-13 16:02:15+00:00,2024
V59laqPviSE,0.0,0.0004731834812811243,0.46061106700635907,0.0017075846521267064,0.0,0.0,0.48877227924237127,0.0,0.011227720757628736,0.0,0.009610505904490214,0.0014240690276376992,0.012891243528828972,0.0,0.013282346399276198,0.0,2,7,3,"Alternative methods, challenges and ""why"" questions",0.48877227924237127,0.46061106700635907,0.0281612122360122,2.5582702065647545,builder_contractor,practical_advice_explainer,2025-06-25 13:07:03+00:00,2025
V6lZXjRR-1k,0.1821284119539487,0.09304586110272281,0.05231962122830441,0.0192003934538185,0.007085969510854353,0.15038250368199396,0.060660970207590766,0.01949742743986381,0.07313537656620366,0.029806453019935068,0.038169902636347175,0.05434303362911439,0.05276578915926145,0.01933567814995657,0.03077948768962494,0.11734312057045947,130,1,6,Situated household retrofit experience and building context,0.1821284119539487,0.15038250368199396,0.031745908271954726,12.147760051173002,diy_renovator_homeowner,how_to_installation_demo,2019-12-14 18:55:12+00:00,2019
V8_dwTIyWx8,0.5414773003577326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011562180273970518,0.0,0.0,0.0,0.0,0.446960519368297,1,1,16,Situated household retrofit experience and building context,0.5414773003577326,0.446960519368297,0.09451678098943556,2.103640893219693,installer_tradesperson,how_to_installation_demo,2020-01-21 19:36:03+00:00,2020
VMvTC9MmHHE,0.0860088573483125,0.0,0.33234283980078033,0.0,0.0,0.03427137767571677,0.24128458822292662,0.1132032845780639,0.023691100599007035,0.0,0.009004650964105862,0.0822155461850285,0.029019250670537202,0.0,0.02194441618867778,0.027014087766843557,3,3,7,Clarification and specification questions,0.33234283980078033,0.24128458822292662,0.09105825157785372,6.705832717725673,diy_renovator_homeowner,practical_advice_explainer,2023-08-12 01:15:56+00:00,2023
VPY3i-xnhV0,0.0300672726071047,0.10520585355755188,0.0,0.0,0.1759804024739343,0.0,0.008288930166759642,0.012168101349563018,0.016141455591882126,0.0,0.0,0.07790992475934203,0.404835723827125,0.0,0.1694023356667372,0.0,1,13,5,"Wall, cavity and floor insulation",0.404835723827125,0.1759804024739343,0.22885532135319073,5.331820965645576,installer_tradesperson,how_to_installation_demo,2019-04-15 03:58:18+00:00,2019
VQ0Oxell0XE,0.10180879012857107,0.002848645995260194,0.11438010418878129,0.1168945949711669,0.006371780960014889,0.08938501760147889,0.03867323076324645,0.15104219664402693,0.0509460274061583,0.017777691006663078,0.015176644300119935,0.012090729521191331,0.021617757971642625,0.15410755328730577,0.01309513133952359,0.09378410391484875,8,14,8,Thermostat wiring and smart heating controls,0.15410755328730577,0.15104219664402693,0.003065356643278838,10.99711304869974,installer_tradesperson,how_to_installation_demo,2023-01-18 15:50:58+00:00,2023
VW7T6fpxEnw,0.06585673378005732,0.02770518850044174,0.1577841887115167,0.2928405509037854,8.555127684006405e-05,0.1147751641578162,0.0,0.0004521404178067802,0.22364442071292015,0.0006546207867828238,0.004354774198924615,0.022208058244385136,0.07120385497151234,0.0,0.015399653508144913,0.0030350998290658393,3,4,9,"Implementation, cost and how-to questions",0.2928405509037854,0.22364442071292015,0.06919613019086526,6.6874092828141265,diy_renovator_homeowner,how_to_installation_demo,2022-10-31 09:30:12+00:00,2022
VcSq_lJpWWk,0.05674071206892634,0.00351130329523174,0.17288018903159047,0.1748792120202426,0.022860338987004538,0.004433480487484976,0.0030120438537361775,0.1620345009460476,0.014827739683855581,0.004775177157264203,0.2461148041407221,0.05902341473109507,0.039313921775181254,0.0035441134310157415,0.016794358071210484,0.015254690319391091,36,11,4,"Product sourcing, access and location questions",0.2461148041407221,0.1748792120202426,0.0712355921204795,8.113145564358621,diy_renovator_homeowner,how_to_installation_demo,2023-05-29 17:26:57+00:00,2023
VecErMR29No,0.14710268441767282,0.00993643118830254,0.04590527642212866,0.10052821238888499,0.013799328625304284,0.10064798863431125,0.11765893231687304,0.020021021749640284,0.09393657013778677,0.09852975260072103,0.06880307258647911,0.009759065714251195,0.007238318706288054,0.08093892120208357,0.029617399944072528,0.05557702336519988,25,1,7,Situated household retrofit experience and building context,0.14710268441767282,0.11765893231687304,0.02944375210079979,12.234876864075963,installer_tradesperson,how_to_installation_demo,2023-05-02 11:45:13+00:00,2023
VfUa4ljGbZ4,0.2653679123650195,0.010732847205594013,0.041123490321783335,0.09399679990462625,0.023003800277736693,0.14682837114862116,0.03623725663855219,0.00654637890352028,0.03719889230884145,0.03415003724273933,0.03429290540055548,0.06569395245814784,0.05249379529036462,0.006339812439487748,0.022210527427857247,0.12378322066655295,31,1,6,Situated household retrofit experience and building context,0.2653679123650195,0.14682837114862116,0.11853954121639834,10.361124046629852,diy_renovator_homeowner,how_to_installation_demo,2026-01-29 18:39:12+00:00,2026
VgFfjRUQ24o,0.12519722764045135,0.001048803089847874,0.06417341153262349,0.033732288191327786,0.01581400471412437,0.23779299050446276,0.03944751578421307,0.013686548305927287,0.10236011599339764,0.027248643911063578,0.008015997506033542,0.015067418015346954,0.004689157684610598,0.26656727919137024,0.004938096067193867,0.04022050186800555,152,14,6,Thermostat wiring and smart heating controls,0.26656727919137024,0.23779299050446276,0.028774288686907484,8.31212092396724,installer_tradesperson,how_to_installation_demo,2021-04-01 21:04:51+00:00,2021
Vo2144_lZag,0.11385628392486451,0.0010182486842635478,0.09185510656823678,0.1264367528519613,0.002056902390781132,0.03849409826820786,0.01986950555824539,0.004040877179315392,0.02273806920155307,0.021137496004127405,0.06471489861828382,0.023121125227282765,0.3232322423756028,0.0789442791909702,0.027495638503072406,0.040988475453231615,5,13,4,"Wall, cavity and floor insulation",0.3232322423756028,0.1264367528519613,0.19679548952364148,9.02948109419826,training_educational,how_to_installation_demo,2020-09-08 08:15:47+00:00,2020
VpuN9xsWXAo,0.11095343935974199,0.009131393761578318,0.09272206723599119,0.06923729157052061,0.0,0.0310685786047946,0.07985078223266641,0.00988012222273292,0.15078178266414424,0.02364588192619268,0.046476909944790555,0.08802571277739041,0.23641846501436056,0.011236847447504118,0.039014606793907454,0.0015561184436839403,9,13,9,"Wall, cavity and floor insulation",0.23641846501436056,0.15078178266414424,0.08563668235021632,10.032988122387373,builder_contractor,how_to_installation_demo,2024-01-04 13:00:22+00:00,2024
Vr9aNrxy1Ec,0.0770000562718683,0.017922277012755252,0.17684449927710963,0.039020747170524304,0.027349504114346734,0.04771656008994397,0.14995686490152507,0.045536786420345414,0.10968144593494576,0.01810824974447268,0.14433383445311657,0.07813722965919563,0.0069260771962848565,0.007455607335431789,0.03154282524707428,0.022467435171059754,3,3,7,Clarification and specification questions,0.17684449927710963,0.14995686490152507,0.026887634375584557,11.360671098761385,installer_tradesperson,how_to_installation_demo,2024-11-19 14:32:46+00:00,2024
VrKYlQPHfno,0.11283370017926876,0.005534730998602359,0.07480294914106177,0.051763422055253146,0.005472862613507743,0.10465928787473952,0.04664469390850709,0.1871561982168482,0.05263413071396427,0.07563329033286278,0.01095700808607978,0.023405971272159688,0.02035254193481732,0.14732993065838823,0.019506986018742515,0.06131229599519678,90,8,14,"Solar PV, batteries and power systems",0.1871561982168482,0.14732993065838823,0.03982626755845997,11.478649328777115,installer_tradesperson,how_to_installation_demo,2023-06-28 22:28:00+00:00,2023
Vufih-WN5R4,0.14896134945743789,0.022845953294522266,0.06390302196694289,0.02967585901165683,0.027505289545149456,0.06392455367081337,0.08022812014282796,0.019739256507114982,0.05315126772584031,0.01753080749346159,0.02869838424662686,0.26577147918113625,0.06770698898689356,0.017766009784680233,0.04303782631652709,0.04955383266836849,153,12,1,Roof and attic ventilation and airflow,0.26577147918113625,0.14896134945743789,0.11681012972369836,11.28830884463701,training_educational,practical_advice_explainer,2022-04-24 14:20:09+00:00,2022
VwUjkSjllPs,0.05865890295828477,0.03660979740623652,0.044698531738692295,0.04141884247819317,0.014693126531326404,0.06333107244489988,0.02751202759908597,0.044016280758538355,0.04760893487027657,0.024549034105049394,0.025118575387655915,0.08571574512048499,0.25196354520771497,0.010132529791685501,0.12842340676112837,0.0955496468407469,61,13,15,"Wall, cavity and floor insulation",0.25196354520771497,0.12842340676112837,0.1235401384465866,11.61388333460706,builder_contractor,how_to_installation_demo,2024-03-02 16:30:05+00:00,2024
