comment_id,video_id,dominant_topic_number,secondary_topic_number,dominant_relative_weight,secondary_relative_weight,dominance_margin,topic_weight_entropy,effective_topic_count,dominant_topic_label,secondary_topic_label
UgwUWlz-a89wy1EPR2Z4AaABAg,yV2Jv3fPq9k,12,4,0.5623051327507225,0.38671837269102327,0.1755867600596992,0.8574331913386635,2.357102690562629,Roof and attic ventilation and airflow,"Implementation, cost and how-to questions"
UgwIB82kh5lHUcg7W3B4AaABAg,yV2Jv3fPq9k,13,1,0.26886040245384357,0.24494187434731382,0.02391852810652975,1.9267911810303051,6.867438481505934,"Wall, cavity and floor insulation",Situated household retrofit experience and building context
UgyE2iRnt0cidyOfnP54AaABAg,yV2Jv3fPq9k,1,12,0.23387644175532132,0.15262493607606037,0.08125150567926095,2.0922900990505666,8.103451637925772,Situated household retrofit experience and building context,Roof and attic ventilation and airflow
UgyFPVAoigluSx8eV5B4AaABAg,yV2Jv3fPq9k,16,12,0.22935200287250612,0.2087669653725541,0.020585037499952025,1.794361890141742,6.015634860902573,"Prospective choices, recommendations and alternatives",Roof and attic ventilation and airflow
Ugz5wr6_LiYNtuw-Pht4AaABAg,yV2Jv3fPq9k,12,1,0.4564585318810328,0.1845433255920301,0.2719152062890027,1.4136537722743565,4.110948466301272,Roof and attic ventilation and airflow,Situated household retrofit experience and building context
UgxqwV9QTlWjUKZyHP54AaABAg,yV2Jv3fPq9k,1,12,0.5491732399001206,0.2319770902096685,0.31719614969045207,1.271245057261393,3.56528878879993,Situated household retrofit experience and building context,Roof and attic ventilation and airflow
Ugx0hdEM6Z6bCzeS6_94AaABAg,yV2Jv3fPq9k,6,10,0.43015194341821056,0.2293533999999897,0.20079854341822087,1.4463164402199349,4.247439964798076,"Praise, gratitude and social endorsement","Implementation follow-up, outcomes and retrospective questions"
Ugz7NmajKIvmaGQUmXB4AaABAg,yV2Jv3fPq9k,5,1,0.48480617424125355,0.4723155215081449,0.012490652733108676,0.8695275900046016,2.385783519281895,Heat pumps and heating systems,Situated household retrofit experience and building context
UgxwlJ7WYgjo_Sk5uqZ4AaABAg,yV2Jv3fPq9k,6,12,0.4894911234185586,0.28586592509796893,0.20362519832058967,1.1243253636164239,3.078139523360936,"Praise, gratitude and social endorsement",Roof and attic ventilation and airflow
UgwoAPtGxk0c6T_mt2V4AaABAg,yV2Jv3fPq9k,6,1,0.4852628844821992,0.1613911461947917,0.32387173828740745,1.5255958145919388,4.597882238685907,"Praise, gratitude and social endorsement",Situated household retrofit experience and building context
Ugz8SeWkEwaulbvQum14AaABAg,yV2Jv3fPq9k,6,1,0.4912253829365627,0.3469917137043596,0.1442336692322031,1.1211808188743517,3.068475378538665,"Praise, gratitude and social endorsement",Situated household retrofit experience and building context
UgxsELN1uFG_l2OHNRN4AaABAg,yV2Jv3fPq9k,6,15,0.4800251197011683,0.11545463663807674,0.36457048306309153,1.7697724086579558,5.8695173580243045,"Praise, gratitude and social endorsement",Vapour barriers and moisture control
UgwwUdYYEySRxPtbJ2p4AaABAg,yV2Jv3fPq9k,1,6,0.879190592980891,0.059700442113147366,0.8194901508677436,0.5188744398658454,1.6801354915005196,Situated household retrofit experience and building context,"Praise, gratitude and social endorsement"
UgwdR0ADmWaBEq0qkRZ4AaABAg,yV2Jv3fPq9k,16,11,0.26613118249238804,0.2307212945545449,0.03540988793784314,1.7040578016334695,5.4962047117493595,"Prospective choices, recommendations and alternatives","Product sourcing, access and location questions"
Ugzv2PmRxlRhiAZ6Hch4AaABAg,yV2Jv3fPq9k,1,12,0.555796324679266,0.3992057367996447,0.15659058787962127,0.8764169469637599,2.4022767823265165,Situated household retrofit experience and building context,Roof and attic ventilation and airflow
UgzzmoqJ46f8uj6Wx7B4AaABAg,yV2Jv3fPq9k,12,1,0.5455006934268284,0.10168127967686878,0.4438194137499596,1.655392376721006,5.235133663812549,Roof and attic ventilation and airflow,Situated household retrofit experience and building context
Ugx3cIA0zZ3rU8VIpaZ4AaABAg,yV2Jv3fPq9k,6,1,0.35904068620568896,0.28462571923895635,0.07441496696673261,1.355319262271058,3.8779988577375866,"Praise, gratitude and social endorsement",Situated household retrofit experience and building context
UgxpkMeeLuvO4CoWcXd4AaABAg,yV2Jv3fPq9k,9,1,0.3464318425139428,0.3452980077162323,0.001133834797710509,1.44868531716069,4.257513554224051,Performance checking and troubleshooting,Situated household retrofit experience and building context
UgyeMZiZWx-YJZQ0gbd4AaABAg,yV2Jv3fPq9k,6,1,0.6365055399513498,0.34122521054238303,0.2952803294089668,0.7391631939727464,2.094182356651929,"Praise, gratitude and social endorsement",Situated household retrofit experience and building context
UgzOOJ5ApI0RQV7qvE54AaABAg,yV2Jv3fPq9k,3,1,0.35845374017530446,0.29341745589111895,0.06503628428418551,1.6596920708592284,5.2576915986967885,Clarification and specification questions,Situated household retrofit experience and building context
UgzAhrwf9cpJ1q_Hqih4AaABAg,yV2Jv3fPq9k,1,4,0.9316784932654943,0.04624958945830952,0.8854289038071849,0.30735416163189233,1.3598224797489789,Situated household retrofit experience and building context,"Implementation, cost and how-to questions"
UgxcJ359iw76HfRdSfJ4AaABAg,yV2Jv3fPq9k,1,8,0.5559244830307681,0.14253625099180692,0.41338823203896125,1.3263734136502499,3.7673559415855777,Situated household retrofit experience and building context,"Solar PV, batteries and power systems"
UgxntDjSaGGNvKyyIhp4AaABAg,yV2Jv3fPq9k,3,6,0.45950929981624433,0.3253933744142986,0.13411592540194572,1.4673576298339583,4.337758021957339,Clarification and specification questions,"Praise, gratitude and social endorsement"
UgzfZlhUhvpYeGRTkhl4AaABAg,yV2Jv3fPq9k,13,1,0.49637273798340126,0.12080137262969382,0.37557136535370744,1.7259056460324993,5.617606289471113,"Wall, cavity and floor insulation",Situated household retrofit experience and building context
UgwWm44WvPQtaUG7vzR4AaABAg,yV2Jv3fPq9k,1,12,0.3450214146593816,0.3364934423907098,0.008527972268671802,1.4145443167926313,4.114611079540858,Situated household retrofit experience and building context,Roof and attic ventilation and airflow
UgwI45nBB4-kqYBFrP54AaABAg,yV2Jv3fPq9k,1,16,0.32399770575530573,0.1855314217270447,0.13846628402826103,1.7833009104985245,5.949462685361422,Situated household retrofit experience and building context,"Prospective choices, recommendations and alternatives"
UgyvSSQNHCN7hnJumN94AaABAg,yV2Jv3fPq9k,6,1,0.8714865971696073,0.03634402027560664,0.8351425768940006,0.6140697235932024,1.84793670777449,"Praise, gratitude and social endorsement",Situated household retrofit experience and building context
UgwnMROL6J48knby94B4AaABAg,yV2Jv3fPq9k,12,9,0.5776096601161494,0.1007038066948734,0.47690585342127606,1.3997346258334074,4.054123964311059,Roof and attic ventilation and airflow,Performance checking and troubleshooting
UgwOd821ISX_XxMYy7h4AaABAg,yV2Jv3fPq9k,6,4,0.4601669124809499,0.21811131703165218,0.2420555954492977,1.508878899530344,4.521658717979564,"Praise, gratitude and social endorsement","Implementation, cost and how-to questions"
UgwbqnVZTx_f56GJiHd4AaABAg,yV2Jv3fPq9k,6,10,0.5112127087595664,0.30998842972709667,0.2012242790324697,1.2233734012770543,3.39863337155825,"Praise, gratitude and social endorsement","Implementation follow-up, outcomes and retrospective questions"
UgykM8QcFPBQEYc2VDR4AaABAg,yV2Jv3fPq9k,6,1,0.6013071031539196,0.20943449869121222,0.39187260446270733,1.0963551536532594,2.993236231196739,"Praise, gratitude and social endorsement",Situated household retrofit experience and building context
Ugz2YlBiiWCNETWL1Nd4AaABAg,yV2Jv3fPq9k,6,12,0.4119012269030054,0.3867091654764451,0.025192061426560275,1.3766041289264903,3.961426267280622,"Praise, gratitude and social endorsement",Roof and attic ventilation and airflow
UgwOnXDAEIJ8mgQprjV4AaABAg,yV2Jv3fPq9k,12,1,0.27046644849106655,0.2275194351349543,0.04294701335611226,2.0244095003577627,7.5716385744309465,Roof and attic ventilation and airflow,Situated household retrofit experience and building context
UgwW9XtjNufklBhneyZ4AaABAg,yV2Jv3fPq9k,13,12,0.25046375550264405,0.22422965436666256,0.026234101135981486,2.045904176579659,7.736150222422696,"Wall, cavity and floor insulation",Roof and attic ventilation and airflow
UgzGKvolDPsbQZQEI7F4AaABAg,yV2Jv3fPq9k,1,11,0.4438345873651739,0.40930264281499684,0.03453194455017705,1.217511808453679,3.3787702382499414,Situated household retrofit experience and building context,"Product sourcing, access and location questions"
Ugz_ks0GJvpmG4LZO3d4AaABAg,yV2Jv3fPq9k,14,1,0.29920427539828026,0.29785010026545605,0.001354175132824209,1.7424847293411052,5.7115173809733335,Thermostat wiring and smart heating controls,Situated household retrofit experience and building context
Ugz36tbtW2pBWAvFOnl4AaABAg,yV2Jv3fPq9k,12,11,0.33650965811565925,0.27960227227584544,0.05690738583981381,1.4098888075439517,4.095499990049705,Roof and attic ventilation and airflow,"Product sourcing, access and location questions"
UgwjTU8bpCZx1g63XEN4AaABAg,yV2Jv3fPq9k,7,1,0.28144420176818624,0.19311742879274776,0.08832677297543848,1.9436142056475112,6.98394683178009,"Alternative methods, challenges and ""why"" questions",Situated household retrofit experience and building context
UgyJFbhLz1KeMn2pKPF4AaABAg,yV2Jv3fPq9k,11,13,0.2845896032830022,0.21485355937658399,0.06973604390641822,1.7231221961281842,5.601991705070219,"Product sourcing, access and location questions","Wall, cavity and floor insulation"
UgytpCi_sLhHTZNOq6R4AaABAg,yV2Jv3fPq9k,10,16,0.3656076283884788,0.354857079752945,0.010750548635533819,1.1921823385936459,3.2942625647889874,"Implementation follow-up, outcomes and retrospective questions","Prospective choices, recommendations and alternatives"
Ugy1cTT3LFidzuOdQnZ4AaABAg,yV2Jv3fPq9k,9,16,0.4200873006588133,0.3995431140218728,0.020544186636940465,1.197062757060548,3.3103792407168666,Performance checking and troubleshooting,"Prospective choices, recommendations and alternatives"
UgytmP1vKEr4VNyiJLR4AaABAg,yV2Jv3fPq9k,12,6,0.2755333594735146,0.2231937886362798,0.05233957083723478,1.733947018724077,5.662961670637528,Roof and attic ventilation and airflow,"Praise, gratitude and social endorsement"
Ugz_I5PuLLBHmAvbOz54AaABAg,yV2Jv3fPq9k,9,12,0.34293751416754625,0.2943084090528655,0.04862910511468077,1.5505323356597671,4.7139789338685025,Performance checking and troubleshooting,Roof and attic ventilation and airflow
Ugx-ZWnxiF5RM2ufAAd4AaABAg,yV2Jv3fPq9k,12,6,0.315317340628541,0.3054655875435951,0.009851753084945902,1.7431718354815766,5.715443148192139,Roof and attic ventilation and airflow,"Praise, gratitude and social endorsement"
UgyhD7kBX_p7SK8mf1Z4AaABAg,yV2Jv3fPq9k,1,8,0.5623490979351592,0.2296204218842339,0.33272867605092526,1.1428412680655529,3.1356649851465774,Situated household retrofit experience and building context,"Solar PV, batteries and power systems"
Ugxz9IYA4W3cl_hQXpp4AaABAg,yV2Jv3fPq9k,10,14,0.4658676188432457,0.3323652902676656,0.1335023285755801,1.0919124872755344,2.979967776713719,"Implementation follow-up, outcomes and retrospective questions",Thermostat wiring and smart heating controls
Ugwy01xOaEiPtyoF1M14AaABAg,yV2Jv3fPq9k,2,12,0.3013986262371426,0.26288021821185714,0.038518408025285444,1.8689226507690104,6.481310002221009,Spray foam and foam insulation,Roof and attic ventilation and airflow
UgyankG-_BqNk5WHZc14AaABAg,yV2Jv3fPq9k,2,1,0.357358051552339,0.3486798351881614,0.008678216364177593,1.146880333087591,3.148355752072167,Spray foam and foam insulation,Situated household retrofit experience and building context
UgxIS9s7UvkMw3IXCi94AaABAg,yV2Jv3fPq9k,15,6,0.6201560828543753,0.26305939684311036,0.35709668601126493,1.017280069190142,2.7656621148701226,Vapour barriers and moisture control,"Praise, gratitude and social endorsement"
UgxUEKBn0wupU6t0t0F4AaABAg,yV2Jv3fPq9k,13,6,0.5215204965432674,0.4784795034567325,0.04304099308653486,0.6922206308168266,1.9981477587431045,"Wall, cavity and floor insulation","Praise, gratitude and social endorsement"
UgysARPa-TT2mqP5N-t4AaABAg,yV2Jv3fPq9k,10,13,0.33739550519392725,0.3027146330803735,0.03468087211355375,1.4163353065475563,4.121986908875618,"Implementation follow-up, outcomes and retrospective questions","Wall, cavity and floor insulation"
UgzgBoRqefRDUt7hVjN4AaABAg,yV2Jv3fPq9k,12,3,0.3831525423456622,0.2281278984073025,0.1550246439383597,1.722883617902538,5.600655351247939,Roof and attic ventilation and airflow,Clarification and specification questions
UgwFPmyHE1d8DXRFmTN4AaABAg,yV2Jv3fPq9k,16,6,0.7510208337693496,0.21745952164193738,0.5335613121274122,0.6557889067911393,1.9266618746190547,"Prospective choices, recommendations and alternatives","Praise, gratitude and social endorsement"
UgwqWj2XgwGuo7la6554AaABAg,yV2Jv3fPq9k,1,11,0.4022953232550565,0.14113649093580866,0.26115883231924786,1.7622807746446967,5.825709383690622,Situated household retrofit experience and building context,"Product sourcing, access and location questions"
Ugx8kjIEc_tbc_kykux4AaABAg,yV2Jv3fPq9k,16,15,0.7363909554921246,0.07524349684180769,0.661147458650317,1.0674316470645357,2.9079013838117835,"Prospective choices, recommendations and alternatives",Vapour barriers and moisture control
UgxbhM0A-6chSGjHEXd4AaABAg,yV2Jv3fPq9k,12,1,0.8264905423745582,0.1266762508433547,0.6998142915312036,0.5992606857101032,1.8207721797727605,Roof and attic ventilation and airflow,Situated household retrofit experience and building context
UgxE9zSqPKoTtp_uvzd4AaABAg,yV2Jv3fPq9k,6,3,0.2892944676903021,0.21415598086870374,0.07513848682159835,2.0238778333455647,7.567614053919835,"Praise, gratitude and social endorsement",Clarification and specification questions
Ugxu0Vv6Q2xsJqsx3oh4AaABAg,yV2Jv3fPq9k,1,9,0.5100141872065942,0.16827244355505025,0.34174174365154397,1.5249686064438566,4.594999313673418,Situated household retrofit experience and building context,Performance checking and troubleshooting
Ugy8Z05a14228M7I2314AaABAg,yV2Jv3fPq9k,4,13,0.34352897181434866,0.19013213437374318,0.15339683744060548,1.7936938968444351,6.01161779897104,"Implementation, cost and how-to questions","Wall, cavity and floor insulation"
Ugz4gRx00DvTsp42SX54AaABAg,yV2Jv3fPq9k,1,12,0.3928839280751416,0.257264569086448,0.1356193589886936,1.5812074700712122,4.860821565725374,Situated household retrofit experience and building context,Roof and attic ventilation and airflow
UgwwhOscIjTKSg-wDAp4AaABAg,yV2Jv3fPq9k,12,1,0.6024586257353314,0.19805818258812558,0.4044004431472058,1.0901737260720226,2.9747908264003176,Roof and attic ventilation and airflow,Situated household retrofit experience and building context
UgyiNhPQFQ2yNrlYAX94AaABAg,yV2Jv3fPq9k,6,1,0.20104787552913728,0.18691083162885178,0.0141370439002855,2.10691346885124,8.222822079743036,"Praise, gratitude and social endorsement",Situated household retrofit experience and building context
UgwCjzPbEEgUfGCn3-94AaABAg,yV2Jv3fPq9k,4,6,0.4785427441963674,0.4426238142232795,0.035918929973087876,1.0203638256750844,2.7742039069863766,"Implementation, cost and how-to questions","Praise, gratitude and social endorsement"
Ugy_tU_gdBGrSoenPgV4AaABAg,yV2Jv3fPq9k,16,3,0.43777007778867977,0.3195096387547847,0.11826043903389505,1.402588622462884,4.0657109471807615,"Prospective choices, recommendations and alternatives",Clarification and specification questions
UgyxJ9ZQoGhMgIimrd54AaABAg,yV2Jv3fPq9k,1,5,0.3199389147845248,0.1526948651391101,0.1672440496454147,2.137192079254489,8.475605356866938,Situated household retrofit experience and building context,Heat pumps and heating systems
UgzX0tkkYjQmXiwLGkd4AaABAg,yV2Jv3fPq9k,2,9,0.6151048072708285,0.28880543900888345,0.32629936826194506,0.9483258748234066,2.581384479132524,Spray foam and foam insulation,Performance checking and troubleshooting
Ugx1TiOY5xQVg9NruvB4AaABAg,yV2Jv3fPq9k,1,8,0.5053445178055083,0.45830061646362086,0.047043901341887406,0.8452030329260549,2.3284505187033457,Situated household retrofit experience and building context,"Solar PV, batteries and power systems"
UgysItTxqn8wy95ICO14AaABAg,yV2Jv3fPq9k,12,10,0.3490104887641129,0.31993351728552805,0.029076971478584845,1.4415742021321174,4.227345277775179,Roof and attic ventilation and airflow,"Implementation follow-up, outcomes and retrospective questions"
Ugyy_GHR99ZMei9SQsh4AaABAg,yV2Jv3fPq9k,4,6,0.41737913548404726,0.265552171834532,0.15182696364951526,1.6666191116392957,5.294238276837362,"Implementation, cost and how-to questions","Praise, gratitude and social endorsement"
UgyYl4PfVJ3YzsPJ3XJ4AaABAg,yV2Jv3fPq9k,11,1,0.7267539533851016,0.08630231756686892,0.6404516358182327,1.0662274858478484,2.9044019091321447,"Product sourcing, access and location questions",Situated household retrofit experience and building context
UgwpXhA9oT4oZxb0uxp4AaABAg,yV2Jv3fPq9k,2,7,0.6653925680364651,0.09343013125165132,0.5719624367848137,1.306276129632149,3.6923980670227907,Spray foam and foam insulation,"Alternative methods, challenges and ""why"" questions"
UgzYD_jHCJntfmHcUP14AaABAg,yV2Jv3fPq9k,11,14,0.3392925625984158,0.24315858723156974,0.09613397536684604,1.8739553559882585,6.514010742469146,"Product sourcing, access and location questions",Thermostat wiring and smart heating controls
UgzzTUDNPDhsWkekx014AaABAg,yV2Jv3fPq9k,6,1,0.714363948786875,0.15182956524570582,0.5625343835411692,0.9462681982711447,2.5760782859043503,"Praise, gratitude and social endorsement",Situated household retrofit experience and building context
UgytRbB384paFUsvM_t4AaABAg,yV2Jv3fPq9k,12,1,0.8246048486607396,0.1408408521333772,0.6837639965273624,0.5776490456717605,1.7818444678102268,Roof and attic ventilation and airflow,Situated household retrofit experience and building context
UgznYYXLoSaXaFUybBF4AaABAg,yV2Jv3fPq9k,6,3,0.6940082008978395,0.3059917991021604,0.38801640179567914,0.6158559814271685,1.8512405490731578,"Praise, gratitude and social endorsement",Clarification and specification questions
UgzNN9xWtHFxv2KdYyN4AaABAg,yV2Jv3fPq9k,9,10,0.26423085644528976,0.23908100965330992,0.025149846791979846,1.5664563016177773,4.789645027187472,Performance checking and troubleshooting,"Implementation follow-up, outcomes and retrospective questions"
UgxrcxJPa8YXTPdSqOt4AaABAg,yV2Jv3fPq9k,9,3,0.3016094480514061,0.17809492264620808,0.12351452540519803,1.8643358893041513,6.451649853275236,Performance checking and troubleshooting,Clarification and specification questions
UgzNA21zu45L1QUva9F4AaABAg,yV2Jv3fPq9k,1,12,0.365072126158202,0.33330731277400033,0.03176481338420167,1.5447255787037577,4.686685324273885,Situated household retrofit experience and building context,Roof and attic ventilation and airflow
UgwwbVA77u4ZnbNGXgF4AaABAg,yV2Jv3fPq9k,15,13,0.9376003794139484,0.05268551941264712,0.8849148600013013,0.2605031475297185,1.2975827980263797,Vapour barriers and moisture control,"Wall, cavity and floor insulation"
Ugxn1jecEyMVRxRtTz94AaABAg,yV2Jv3fPq9k,1,15,0.29053809446464823,0.19038611940112546,0.10015197506352277,1.82218835188162,6.185379436878244,Situated household retrofit experience and building context,Vapour barriers and moisture control
Ugyu3yDBHY06Xnff9v94AaABAg,yV2Jv3fPq9k,1,3,0.3499290963328411,0.29433137834053813,0.05559771799230295,1.4610731058957531,4.310582759066361,Situated household retrofit experience and building context,Clarification and specification questions
Ugzyy29e8Qlid0lfB994AaABAg,yV2Jv3fPq9k,10,1,0.6618576810226355,0.220675108482706,0.44118257253992954,0.922458362007102,2.5154667228161727,"Implementation follow-up, outcomes and retrospective questions",Situated household retrofit experience and building context
UgzwvSK50boANRBesx14AaABAg,yV2Jv3fPq9k,13,16,0.34354301928723024,0.29845313365324244,0.0450898856339878,1.3875248174152097,4.0049248544690075,"Wall, cavity and floor insulation","Prospective choices, recommendations and alternatives"
UgzVeUP_JKRH0Krddl54AaABAg,yV2Jv3fPq9k,11,3,0.4683352679608635,0.40664344054193724,0.06169182741892626,1.117186924119138,3.0562446511946018,"Product sourcing, access and location questions",Clarification and specification questions
Ugzz0Vv25bNukomKSkF4AaABAg,yV2Jv3fPq9k,3,15,0.6451429336650464,0.09446973714338948,0.5506731965216569,1.3429181742833756,3.8302044167327676,Clarification and specification questions,Vapour barriers and moisture control
UgyG2OgAIVrV83-Q2_t4AaABAg,yV2Jv3fPq9k,9,13,0.20470588819757693,0.18979958675385697,0.01490630144371996,1.9256134034373833,6.859354927590416,Performance checking and troubleshooting,"Wall, cavity and floor insulation"
Ugy_oHRS5V1DSbf5JUp4AaABAg,yV2Jv3fPq9k,10,3,0.4902621775029103,0.3709559329086155,0.11930624459429479,1.187044882617165,3.2773818350188177,"Implementation follow-up, outcomes and retrospective questions",Clarification and specification questions
Ugxew3evSt8ghWeGdzh4AaABAg,yV2Jv3fPq9k,15,1,0.20930861652392033,0.1952483185363735,0.014060297987546821,2.2384500974165533,9.37878381550753,Vapour barriers and moisture control,Situated household retrofit experience and building context
UgyNJl2Mkgtf_EcfgRx4AaABAg,yV2Jv3fPq9k,5,12,0.7832114861903565,0.08702177180767309,0.6961897143826834,0.7546121693231234,2.1267865303272075,Heat pumps and heating systems,Roof and attic ventilation and airflow
Ugzl4g0CSaKwM5VwF4V4AaABAg,yV2Jv3fPq9k,11,12,0.28123042398500797,0.23490114168666495,0.046329282298343016,1.566364074948848,4.789203314550417,"Product sourcing, access and location questions",Roof and attic ventilation and airflow
Ugy8SJnYlrZUhNotFC94AaABAg,yV2Jv3fPq9k,2,1,0.5013034240798038,0.24985318323102867,0.2514502408487751,1.47029538517622,4.350520030410596,Spray foam and foam insulation,Situated household retrofit experience and building context
Ugwpiq-zqvsZXNBX6dZ4AaABAg,yV2Jv3fPq9k,13,1,0.2636504214952082,0.22457585081740894,0.039074570677799236,1.8648208581699317,6.454779461406905,"Wall, cavity and floor insulation",Situated household retrofit experience and building context
Ugzn7_S3_jnBJQARXvV4AaABAg,yV2Jv3fPq9k,12,1,0.6681700133980578,0.2559898431553665,0.4121801702426913,0.8254714362136335,2.2829567801735267,Roof and attic ventilation and airflow,Situated household retrofit experience and building context
Ugx0lENzmNeqdZHEXbZ4AaABAg,yV2Jv3fPq9k,13,7,0.41572638706594156,0.17130313551321324,0.24442325155272832,1.8088961276235715,6.103705999627722,"Wall, cavity and floor insulation","Alternative methods, challenges and ""why"" questions"
Ugxbjh9uDkogIxRqat14AaABAg,yV2Jv3fPq9k,16,3,0.44364459726735667,0.3439912602212218,0.09965333704613488,1.2744891466605823,3.576873685424826,"Prospective choices, recommendations and alternatives",Clarification and specification questions
UgyHODlq8QNEu6zZglV4AaABAg,yV2Jv3fPq9k,1,5,0.7226799268613678,0.27732007313863216,0.4453598537227357,0.5904043819554272,1.804718063279119,Situated household retrofit experience and building context,Heat pumps and heating systems
UgzD0kFAWcAcDneSr4R4AaABAg,yV2Jv3fPq9k,1,12,0.5353420870533961,0.12703292776218175,0.40830915929121436,1.5821456167480452,4.865383869044171,Situated household retrofit experience and building context,Roof and attic ventilation and airflow
UgztqjaKhPV8P-VVkoN4AaABAg,yV2Jv3fPq9k,12,13,0.4048633543702597,0.35707361265456944,0.04778974171569028,1.3066102574451595,3.693632006048883,Roof and attic ventilation and airflow,"Wall, cavity and floor insulation"
UgwIUMR4XvzEvlZQcal4AaABAg,yV2Jv3fPq9k,4,1,0.8029514718934451,0.12859468001510116,0.674356791878344,0.681863858228513,1.9775601912084158,"Implementation, cost and how-to questions",Situated household retrofit experience and building context
UgwpKZjpZu7ZLGh2_Ax4AaABAg,yV2Jv3fPq9k,12,5,0.8256286356364033,0.0927802859037691,0.7328483497326342,0.6747898968436334,1.9636203697888361,Roof and attic ventilation and airflow,Heat pumps and heating systems
Ugx4Q7HqyBPlMOIEG494AaABAg,yV2Jv3fPq9k,12,7,0.5298344551135968,0.4260518307208082,0.10378262439278862,0.8548322166719603,2.350979892251069,Roof and attic ventilation and airflow,"Alternative methods, challenges and ""why"" questions"
UgzpSq_UQhKVllEZy1N4AaABAg,yV2Jv3fPq9k,4,1,0.5844496337236743,0.17598453128634375,0.4084651024373306,1.3630637559409942,3.9081485918647134,"Implementation, cost and how-to questions",Situated household retrofit experience and building context
UgxI9RwTmbUoZnCjLOx4AaABAg,yV2Jv3fPq9k,13,1,0.6408842324620608,0.21903917877312426,0.42184505368893654,0.8930753116961581,2.4426299609719857,"Wall, cavity and floor insulation",Situated household retrofit experience and building context
UgwZyWca1pJdeSqg_R54AaABAg,yV2Jv3fPq9k,13,1,0.5112115061770427,0.11138872957014381,0.3998227766068989,1.6010340371516116,4.958156692820453,"Wall, cavity and floor insulation",Situated household retrofit experience and building context
UgxeU4tqLJAp3Fe-0-V4AaABAg,yV2Jv3fPq9k,13,12,0.7619229689931764,0.22242380827910008,0.5394991607140762,0.606586956641108,1.8341606339020164,"Wall, cavity and floor insulation",Roof and attic ventilation and airflow
UgxYDBzwSwZxucRvGV54AaABAg,yV2Jv3fPq9k,12,16,0.43095327284236884,0.22407778488290758,0.20687548795946126,1.3296915546968586,3.779877322337828,Roof and attic ventilation and airflow,"Prospective choices, recommendations and alternatives"
UgyLP9q9AMjInftDyTt4AaABAg,yV2Jv3fPq9k,13,12,0.2505547515750716,0.15698433193228367,0.09357041964278795,2.2041105842297926,9.062187929567308,"Wall, cavity and floor insulation",Roof and attic ventilation and airflow
UgxD7i0LDtFCzprXxWN4AaABAg,yV2Jv3fPq9k,12,6,0.2800932043223882,0.18676268710916677,0.09333051721322144,1.9821851650336189,7.258586878335878,Roof and attic ventilation and airflow,"Praise, gratitude and social endorsement"
UgyHrikcxTGNdHlKFAh4AaABAg,yV2Jv3fPq9k,3,1,0.5745304223686785,0.22344178705254863,0.3510886353161298,1.2139924887696822,3.3669001651851667,Clarification and specification questions,Situated household retrofit experience and building context
UgxzgzCJOFUDClwvJLh4AaABAg,yV2Jv3fPq9k,16,10,0.4134862962623155,0.299440740067856,0.1140455561944595,1.3509647551033988,3.8611487973951824,"Prospective choices, recommendations and alternatives","Implementation follow-up, outcomes and retrospective questions"
Ugx8sONBU5lOgEbZMzd4AaABAg,yV2Jv3fPq9k,2,1,0.4789399392687797,0.20776700482391824,0.27117293444486146,1.348752165883146,3.8526151054471076,Spray foam and foam insulation,Situated household retrofit experience and building context
Ugz8Y82sczPT2w9h1XN4AaABAg,yV2Jv3fPq9k,1,16,0.461143777607442,0.3244673180205587,0.1366764595868833,1.3336724856350761,3.7949547440883413,Situated household retrofit experience and building context,"Prospective choices, recommendations and alternatives"
UgwJXOwvA9aJo1oPfxZ4AaABAg,yV2Jv3fPq9k,6,12,0.663881016447236,0.28756584419159525,0.3763151722556407,0.8147866215431546,2.2586936643578825,"Praise, gratitude and social endorsement",Roof and attic ventilation and airflow
Ugwy1QR7BVSwAg-kHiN4AaABAg,yV2Jv3fPq9k,6,5,0.44461208539784935,0.42206503115975214,0.02254705423809722,1.1867462966825957,3.2764034009812586,"Praise, gratitude and social endorsement",Heat pumps and heating systems
UgzR4NFfI12EA11gtoF4AaABAg,yV2Jv3fPq9k,3,9,0.5488271907917845,0.15186248733504662,0.39696470345673796,1.3976726005537694,4.0457728712513985,Clarification and specification questions,Performance checking and troubleshooting
UgzFFufZmVNGUjpvnTp4AaABAg,yV2Jv3fPq9k,1,6,0.37172381561196827,0.330858103194636,0.04086571241733228,1.4222348888778091,4.146376784306914,Situated household retrofit experience and building context,"Praise, gratitude and social endorsement"
Ugwau1AXhhVI7xZYi7F4AaABAg,yV2Jv3fPq9k,16,12,0.3819811458971472,0.3819359461176273,4.519977951988885e-05,1.422484963047694,4.147413815701257,"Prospective choices, recommendations and alternatives",Roof and attic ventilation and airflow
Ugy5sKmtNMrJbFojs254AaABAg,yV2Jv3fPq9k,12,1,0.6087896728624203,0.13386543551435728,0.474924237348063,1.2839381007748534,3.6108315813972727,Roof and attic ventilation and airflow,Situated household retrofit experience and building context
UgzBQ58AdMFycAn4o394AaABAg,yV2Jv3fPq9k,12,1,0.5344118534554102,0.3629108278814751,0.1715010255739351,0.9914538001433884,2.6951498347986957,Roof and attic ventilation and airflow,Situated household retrofit experience and building context
